sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
80,13,ode,focei,lbfgsb3c,vc,CrCL,power,6,FALSE,6,1,0,0,6
80,13,ode,focei,lbfgsb3c,vc,RACE,cat,1,FALSE,1,1,0,0,1
80,13,ode,focei,lbfgsb3c,vc,SEX,cat,1,FALSE,1,1,0,0,1
80,14,ode,focei,lbfgsb3c,cl,BW,power,100,TRUE,81,0.81,81,19,0
80,14,ode,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,85,0.85,85,15,0
80,14,ode,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,96,0.96,96,4,0
80,14,ode,focei,lbfgsb3c,cl,BMI,lin,2,FALSE,2,1,0,0,2
80,14,ode,focei,lbfgsb3c,cl,BMI,power,10,FALSE,10,1,0,0,10
80,14,ode,focei,lbfgsb3c,cl,BW,lin,5,FALSE,5,1,0,0,5
80,14,ode,focei,lbfgsb3c,cl,CrCL,lin,14,FALSE,14,1,0,0,14
80,14,ode,focei,lbfgsb3c,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,14,ode,focei,lbfgsb3c,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,14,ode,focei,lbfgsb3c,vc,BMI,power,1,FALSE,1,1,0,0,1
80,14,ode,focei,lbfgsb3c,vc,BW,power,2,FALSE,2,1,0,0,2
80,14,ode,focei,lbfgsb3c,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,15,ode,focei,lbfgsb3c,cl,BW,power,100,TRUE,74,0.74,74,26,0
80,15,ode,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,80,0.8,80,20,0
80,15,ode,focei,lbfgsb3c,vc,BW,power,100,TRUE,83,0.83,83,17,0
80,15,ode,focei,lbfgsb3c,cl,BMI,power,17,FALSE,17,1,0,0,17
80,15,ode,focei,lbfgsb3c,cl,BW,lin,3,FALSE,3,1,0,0,3
80,15,ode,focei,lbfgsb3c,cl,CrCL,lin,15,FALSE,15,1,0,0,15
80,15,ode,focei,lbfgsb3c,cl,RACE,cat,7,FALSE,7,1,0,0,7
80,15,ode,focei,lbfgsb3c,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,15,ode,focei,lbfgsb3c,vc,BMI,power,14,FALSE,14,1,0,0,14
80,15,ode,focei,lbfgsb3c,vc,BW,lin,4,FALSE,4,1,0,0,4
80,15,ode,focei,lbfgsb3c,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,15,ode,focei,lbfgsb3c,vc,SEX,cat,4,FALSE,4,1,0,0,4
80,16,ode,focei,lbfgsb3c,cl,BW,power,100,TRUE,78,0.78,78,22,0
80,16,ode,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,82,0.82,82,18,0
80,16,ode,focei,lbfgsb3c,vc,BW,power,100,TRUE,89,0.89,89,11,0
80,16,ode,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,96,0.96,96,4,0
80,16,ode,focei,lbfgsb3c,cl,BMI,power,10,FALSE,10,1,0,0,10
80,16,ode,focei,lbfgsb3c,cl,BW,lin,6,FALSE,6,1,0,0,6
80,16,ode,focei,lbfgsb3c,cl,CrCL,lin,13,FALSE,13,1,0,0,13
80,16,ode,focei,lbfgsb3c,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,16,ode,focei,lbfgsb3c,cl,SEX,cat,3,FALSE,3,1,0,0,3
