sample_N,scenario,structure,estimator,outer_opt,n_total,n_ok_status,Converged_pct,ConvergedStrict_pct,CovStep_pct,CovDone_pct,CNBelowCutoff_pct,MinSuc_pct,EstBnd_pct,MedCN,MaxCN,P90CN,MedObjF,MedNSelected,MedWallBase_sec,MedWallScm_sec,MedWallRefit_sec,MedWallTotal_sec,MedWallTotal_min,MedCpuTotal_sec,MedHogFactor,scm_workers,rx_threads
40,6,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,8.89064749535248,34.8343733197478,14.8763560821986,-2219.26277849058,2,48.011,1116.03392374516,6.56760823726654,1179.38328571606,19.6563880952676,4.99,0.00417621334186483,3,1
40,6,ode,focei,lbfgsb3c,100,100,99,99,99,99,99,99,NA,8.58829105529646,152.477672070799,14.9075601051794,-2217.3057776537,2,49.423,1080.78701603413,29.3807575702667,1168.23766549873,19.4706277583122,27.777,0.023829320574693,3,1
40,7,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,6.30672155012167,42.0474761754553,11.20416497439,-2223.62381184342,2,51.037,1080.5313822031,7.16457951068878,1139.94600678253,18.9991001130422,5.145,0.00435333297054586,3,1
40,7,ode,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,6.27178444556308,770.064092453518,11.3693145255499,-2222.73195205512,2,49.936,1086.95094156265,31.7976568937302,1167.82926749706,19.463821124951,30.4995,0.0249931708760939,3,1
40,8,linCmt,focei,lbfgsb3c,100,100,98,98,98,98,98,98,NA,10.5657853344911,100.424892840756,21.8164130481576,-2224.70138923935,3,47.4435,1321.71731042862,6.95741248130798,1385.36151320744,23.0893585534573,5.8845,0.00410393286148527,3,1
40,8,ode,focei,lbfgsb3c,100,100,100,99,100,100,99,100,NA,10.3488957934274,22289.4061956195,22.3097112745752,-2223.79609966042,3,52.9035,1437.8948905468,36.0967229604721,1527.7840881815,25.4630681363583,34.8495,0.0222790102075789,3,1
40,9,linCmt,focei,lbfgsb3c,100,100,100,99,100,100,99,100,NA,4.83098079871227,2467.04958879774,7.85850984278266,-2255.78701372368,1,54.755,885.82448720932,6.0856739282608,938.768419906616,15.6461403317769,4.37,0.00458762065277608,3,1
40,9,ode,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,4.69696855599543,151.035271742451,8.00407386553616,-2255.77340176444,1,48.423,796.431880235672,26.3793351650238,873.91200342083,14.5652000570138,25.107,0.0289519779503861,3,1
40,10,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,8.76200000679999,38.6978630184119,15.0784499005334,-2252.97477872279,2,52.711,1140.70127081871,6.8279777765274,1199.01335816193,19.9835559693654,4.9865,0.00415339519214134,3,1
40,10,ode,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,8.67360441204273,25.9910756826037,14.6101283316993,-2251.69312250867,2,51.3935,1096.16840410233,29.3388797044754,1176.19470861053,19.6032451435089,28.3555,0.02387051553477,3,1
40,11,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,8.26288799367506,132.185970706652,15.4406774572886,-2256.07682221304,2,54.6175,1049.57593011856,6.62728643417358,1114.9899227972,18.5831653799534,5.1385,0.00451268940516043,3,1
40,11,ode,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,8.00342547405399,111.673357262699,14.3767664568186,-2256.13614184775,2,53.7005,1097.32550370693,31.840327501297,1183.0298004303,19.717163340505,30.7205,0.0257322399490702,3,1
40,12,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,11.150145560283,62.2611445188864,24.9795073897831,-2243.82753130374,3,50.5885,1313.6155834198,7.07055687904358,1377.69608850574,22.9616014750957,5.7125,0.00417959504427477,3,1
40,12,ode,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,11.127191077206,61.5248125517127,24.0435291975936,-2242.43044775612,3,52.781,1405.85501933098,34.8232183456421,1499.77151454353,24.9961919090589,33.0125,0.0221280285872559,3,1
40,13,linCmt,focei,lbfgsb3c,100,100,99,99,99,99,99,99,NA,6.05410384506215,50.5719147711104,12.6154738039274,-2256.08884581453,1,53.097,1130.49299883842,6.60711324214935,1191.75535409927,19.8625892349879,4.9905,0.00435572430832663,3,1
40,13,ode,focei,lbfgsb3c,100,100,100,99,100,100,99,100,NA,6.62086609599077,20498356.5827049,17.2990383532585,-2255.52888593433,2,49.993,1102.49243330956,31.042197227478,1177.70833196926,19.6284721994877,29.3285,0.0251871697231428,3,1
40,14,linCmt,focei,lbfgsb3c,100,100,99,99,99,99,99,99,NA,11.016366478634,56.7398296596725,18.6844739103251,-2259.4429648868,2.5,50.8065,1314.28019618988,7.14696669578552,1377.02322472668,22.9503870787779,5.6975,0.00422116033799733,3,1
40,14,ode,focei,lbfgsb3c,100,100,100,99,100,100,99,100,NA,11.1949986623583,1392.53002157197,19.3065879287735,-2257.03981345395,2,49.5885,1312.76388370991,33.5284076929092,1388.61797206783,23.1436328677972,31.6335,0.0234980898045934,3,1
40,15,linCmt,focei,lbfgsb3c,100,100,99,99,99,99,99,99,NA,8.60963776270313,54.8147161998652,18.1405283915468,-2258.52067260287,3,48.6775,1230.66159522533,7.25850319862366,1292.39285270119,21.5398808783531,5.7655,0.00442058813842559,3,1
40,15,ode,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,8.14326105678757,140.068405119221,17.7142264868621,-2257.34133213335,3,49.3705,1097.92603111267,34.6929259300232,1168.95406721592,19.482567786932,34.02,0.0274837653068451,3,1
40,16,linCmt,focei,lbfgsb3c,100,100,97,96,97,97,96,97,NA,13.6573121507557,5262982.47688434,32.1632588170626,-2260.35127489369,3,47.5235,1425.93822574615,7.52434086799622,1478.88920520115,24.6481534200191,6.21,0.00447390336482941,3,1
40,16,ode,focei,lbfgsb3c,100,100,97,96,97,97,96,97,NA,13.9402688555879,1917.46861962515,29.7121769872456,-2259.00767593626,3,41.06,1011.89601922035,37.5273534059525,1075.63757454681,17.9272929091136,37.037,0.0328649624713795,3,1
300,1,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,2.33756740402189,5.74847421445117,2.77407092331589,-16579.9026271538,0,52.4605,621.23730301857,26.2801538705826,701.884280740738,11.698071345679,24.5745,0.0354896756319706,3,1
300,1,ode,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,2.3233833725993698,605.524864003307,2.81338574658565,-16578.7140307807,0,64.5645,651.292343854904,142.301162481308,862.869796004295,14.3811632667383,141.7035,0.164317319190248,3,1
300,2,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,6.5615437383109,677.470534496381,8.34898053919865,-16574.6929362252,1,49.829,1093.24911057949,31.1359202861786,1183.25898146152,19.7209830243587,29.729,0.0256879435029417,3,1
300,2,ode,focei,lbfgsb3c,100,100,100,99,100,100,99,100,NA,6.39947663656686,2333.96440674683,8.12005677261787,-16574.6477024386,1,57.6515,1284.70048606396,171.63755440712,1516.25385371399,25.2708975618998,171.0625,0.114159131357381,3,1
300,3,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,3.94945928884904,64.0015498431897,5.74055303813016,-16563.7631918656,1,50.3635,1142.92525148392,31.7737919092178,1223.81635171986,20.3969391953309,30.3395,0.0263271719944379,3,1
300,3,ode,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,4.08140524364554,200.228663367766,6.93390464745807,-16553.5568507053,1,59.0855,1452.54546546936,186.564470291138,1709.81328355408,28.4968880592346,185.848,0.106446402926497,3,1
300,4,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,7.77956174574622,39.5333590323468,9.33164363433644,-16598.6028153648,2,49.568,1381.81926381588,37.4269528388977,1471.01993843842,24.5169989739736,35.9145,0.0247225070783233,3,1
300,4,ode,focei,lbfgsb3c,100,100,100,99,100,100,99,100,NA,7.62223534541224,40648.219125411,9.2031387988846,-16597.5661897324,2,56.676,1808.38738846779,219.306473135948,2098.07003618908,34.9678339364847,218.5395,0.104317375245684,3,1
300,5,linCmt,focei,lbfgsb3c,100,100,96,95,96,96,95,96,NA,2.64995688764404,806704310.268417,5.42863164323046,-16642.2558215505,1,49.801,1112.79209434986,33.9495559930801,1196.21595231724,19.9369325386206,31.4825,0.0275260889590553,3,1
300,5,ode,focei,lbfgsb3c,100,100,98,96,98,98,96,98,NA,2.79772571120746,21164.8295428941,58.5559764044311,-16631.0260313292,1,46.963,1192.71022701263,187.217833518982,1416.37513027,23.6062521711667,186.5425,0.128700468737596,3,1
300,6,linCmt,focei,lbfgsb3c,100,100,99,99,99,99,99,99,NA,6.66014600750341,21.4168728318363,7.70696446302702,-16637.2714580329,2,49.8105,1243.62305963039,38.241287112236,1334.08317327499,22.2347195545832,36.7195,0.0274171062814473,3,1
300,6,ode,focei,lbfgsb3c,100,100,99,98,99,99,98,99,NA,6.69497580871792,1635.2085658542,7.67138831334083,-16637.9487827908,2,51.4935,1321.90644168854,219.438996076584,1589.02053611851,26.4836756019751,218.7485,0.132344351091188,3,1
300,7,linCmt,focei,lbfgsb3c,100,100,94,93,94,94,93,94,NA,3.97437640644411,1981848330452398,5.93744900142,-16632.9809016899,2,46.2255,1113.72882270813,39.0424520969391,1200.45497020817,20.0075828368028,37.27,0.0294078397310658,3,1
300,7,ode,focei,lbfgsb3c,100,100,97,95,97,97,95,97,NA,4.09918548571327,11172.8164229534,26.1198094569746,-16623.8633332798,2,51.9045,1526.71132707596,230.824426412582,1766.13615185833,29.4356025309722,230.0165,0.118468864979295,3,1
300,8,linCmt,focei,lbfgsb3c,100,100,99,99,99,99,99,99,NA,7.9554675152498,17.2047624687999,9.50848275778226,-16637.2631061625,3,49.499,1476.54107773304,45.1834429502487,1571.02975009727,26.1838291682879,43.476,0.0277154766887709,3,1
300,8,ode,focei,lbfgsb3c,100,100,100,99,100,100,99,100,NA,8.02576803382513,1483.94596333257,9.51246086261542,-16637.2275430434,3,52.0815,1917.73141086102,265.9052516222,2230.00558499813,37.1667597499688,265.018,0.119975040380859,3,1
300,9,linCmt,focei,lbfgsb3c,100,100,99,99,99,99,99,99,NA,3.52598467919971,43.9868387805649,5.59608506376656,-16820.6641248326,1,52.123,1160.52828097343,33.5825749635696,1248.44075027657,20.8073458379428,31.531,0.02705365202154,3,1
300,9,ode,focei,lbfgsb3c,100,100,100,98,100,100,98,100,NA,3.51960689393588,42501.9296982529,23.0077090884773,-16820.6144349408,1,47.98,1276.89768052101,193.886988997459,1491.27476746178,24.8545794576963,193.344,0.132729475027818,3,1
300,10,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,7.01140381054322,9.67300778121648,8.51776982987302,-16801.8494502403,2,51.316,1257.72377562523,39.0267993211746,1351.10298779488,22.5183831299146,37.2465,0.027875303166682,3,1
300,10,ode,focei,lbfgsb3c,100,100,100,98,100,100,98,100,NA,7.05015799146556,317135.174168875,8.76486848313221,-16799.0715823024,2,50.8195,1433.22436106205,227.284310698509,1703.26257602024,28.3877096003373,226.358,0.128682231698141,3,1
300,11,linCmt,focei,lbfgsb3c,100,100,99,99,99,99,99,99,NA,5.10847606543191,412.215409070094,7.61636323780013,-16788.0029349348,2,50.1625,1151.33645641804,39.1370829343796,1251.15410291862,20.8525683819771,37.546,0.0300101814202201,3,1
300,11,ode,focei,lbfgsb3c,100,100,100,98,100,100,98,100,NA,5.04269730142847,10812.8508276638,11.7100699367191,-16782.4642183017,2,56.5565,1547.7363140583,233.6811170578,1823.46900026226,30.391150004371,232.9045,0.126605615017353,3,1
300,12,linCmt,focei,lbfgsb3c,100,100,100,100,100,100,100,100,NA,8.88282958070701,21.0701525086129,11.277543742083,-16783.2090566566,3,49.2755,1533.39376103878,45.5477963685989,1636.3915570879,27.2731926181316,43.532,0.0269113706001606,3,1
300,12,ode,focei,lbfgsb3c,100,100,100,98,100,100,98,100,NA,8.67079514267363,10162.8619178298,11.4023182318605,-16781.5917308774,3,54.6385,2051.55727767944,269.038108468056,2376.53624729538,39.608937454923,268.1145,0.111364030873569,3,1
300,13,linCmt,focei,lbfgsb3c,100,100,95,94,95,95,94,95,NA,6.21938990787478,2185021116.19254,9.80972618214439,-16923.7159173614,2,48.5935,1498.34057438374,41.929411649704,1590.77902075481,26.5129836792469,40.341,0.0265864304225761,3,1
300,13,ode,focei,lbfgsb3c,100,100,95,92,95,95,92,95,NA,6.17437481825911,14473.9804021223,200.486426296707,-16904.7175374973,2,29.0865,1912.45715558529,238.997427105904,2192.0858838625,36.5347647310416,238.1375,0.105045300809188,3,1
300,14,linCmt,focei,lbfgsb3c,100,100,99,98,99,99,98,99,NA,7.93214441413803,119195706020451,10.8833677716593,-16891.0864203701,3,51.1325,1711.29207158089,46.9851176738739,1809.3066915884,30.1551115264734,45.4205,0.025873600313691,3,1
300,14,ode,focei,lbfgsb3c,100,100,100,95,100,100,95,100,NA,7.82386050468661,218569.551541873,23.5025363675416,-16880.0338140377,3,50.263,2242.63486564159,274.610978126526,2547.03094299507,42.4505157165845,273.7925,0.102858637681575,3,1
300,15,linCmt,focei,lbfgsb3c,100,100,98,97,98,98,97,98,NA,7.27696821044745,16657050740419412,14.3539969488356,-16868.8013447473,3,51.24,1721.81179285049,47.9775173664093,1820.40561548901,30.3400935914834,46.1605,0.0260186301573062,3,1
300,15,ode,focei,lbfgsb3c,100,100,98,95,98,98,95,98,NA,8.04790761709386,43616426950721490,95.4576369880817,-16871.8737305243,3,70.654,2383.19237375259,283.478219032288,2739.45755475903,45.6576259126504,282.5095,0.0988607523613858,3,1
300,16,linCmt,focei,lbfgsb3c,100,100,96,95,96,96,95,96,NA,10.2732074053136,5810195176211.52,20.7518772115909,-16881.1490372865,4,49.5575,1808.73144221306,54.084299325943,1895.790072155,31.5965012025833,52.582,0.0284421050874634,3,1
300,16,ode,focei,lbfgsb3c,100,100,98,90,98,98,90,98,NA,11.1397759239193,1899772541964.57,567.244961886652,-16863.4591496346,4,69.612,2565.43150269985,314.478073596954,2953.37464820576,49.2229108034293,313.7185,0.0882418608887191,3,1
