sample_N,scenario,structure,estimator,outer_opt,n_total,n_ok_status,Converged_pct,ConvergedStrict_pct,CovStep_pct,CovDone_pct,CNBelowCutoff_pct,MinSuc_pct,EstBnd_pct,MedCN,MaxCN,P90CN,MedObjF,MedNSelected,MedWallBase_sec,MedWallScm_sec,MedWallRefit_sec,MedWallTotal_sec,MedWallTotal_min,MedCpuTotal_sec,MedHogFactor,scm_workers,rx_threads
40,1,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,3.472230550818881,10.413938389283219,5.073528805720382,-2211.4589584497103,0,15.0175,297.88818645477295,4.159010648727417,336.7041849269867,5.611736415449779,3.2195,0.009758940372008827,3,1
40,1,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,3.493269464197837,8.307764412887531,5.245646516415052,-2211.4543038738807,0,10.766000000000002,91.58681046962738,14.236019611358643,117.49509505081177,1.9582515841801962,14.055999999999997,0.11857268626422879,3,1
40,2,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,8.164292744743433,31.38661656837074,14.285660352701465,-2221.9885859766437,1,14.111,508.909126996994,4.920539975166321,538.3625272579193,8.972708787631989,3.931,0.007328769639307734,3,1
40,2,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,8.065960156601514,33.78759534504322,14.152317661032175,-2221.489000197585,1,11.068,181.1590118408203,17.199788093566895,210.62023795032502,3.510337299172084,17.024,0.07946404955612693,3,1
40,3,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,5.697331710938887,33.289596962174464,11.063121827781647,-2215.992426913753,1,14.877500000000001,518.7287901639938,4.9898141622543335,543.1725596170426,9.052875993617375,4.002500000000002,0.007318578254640394,3,1
40,3,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,5.534242862943051,44.85860313524385,10.430282927593751,-2214.766699655382,1,11.103,228.49265909194946,18.91946280002594,258.5620629224777,4.309367715374629,18.7555,0.07118140948772908,3,1
40,4,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,10.50024966758808,84.20286543586637,20.786925718709725,-2225.9739767861265,2,29.520999999999997,642.9264386892319,5.7027705907821655,679.6457235403061,11.32742872567177,4.6579999999999995,0.006971160882021271,3,1
40,4,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,10.179994553231953,158.62856366278953,21.09842574635144,-2226.13893424643,2,11.246500000000001,292.9995712041855,21.948790550231934,326.71672712516784,5.445278785419464,21.719,0.06426905973688525,3,1
40,5,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,4.170965779320522,181.50511707885914,6.671404195681095,-2226.7718415288487,1,34.2205,510.82178258895874,5.0969884395599365,554.0406120958328,9.234010201597213,4.068500000000002,0.007375316822931853,3,1
40,5,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,4.216232698550308,774.4790664882729,7.12539073132348,-2227.0676942684067,1,10.748999999999999,180.47866189479828,18.81908404827118,212.4819282941818,3.541365471569697,18.666000000000004,0.08472119572157302,3,1
40,6,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,8.964003740966364,41.92418534250191,15.294341192275175,-2221.4047465439585,2,35.5185,689.6350644826889,5.953084707260132,732.9739038381576,12.216231730635961,4.679,0.00665914095294712,3,1
40,6,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,9.150638276276368,19.99090104868838,15.36273147914757,-2220.5019974170555,2,10.9705,264.36428332328796,21.882737278938293,298.72717832660675,4.978786305443446,21.6465,0.07206186556942784,3,1
40,7,linCmt,focei,bobyqa,100,100,99,99,99,99,99,99,NA,6.547856954997618,42.18103507145162,11.59783335627135,-2224.290735470744,2,33.6465,694.2019885778427,5.964348077774048,731.8453521347046,12.19742253557841,4.848000000000002,0.006640953388837755,3,1
40,7,ode,focei,bobyqa,100,100,98,98,98,98,98,98,NA,6.576164382957016,35.03805378560192,11.201982965946362,-2224.2839485126033,2,10.905000000000001,333.6989461183548,22.584302186965942,366.7514772396088,6.112524620660147,22.272,0.05946516113775349,3,1
40,8,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,10.373945353520071,101.10338243276806,21.701115625119378,-2225.3758960812547,3,32.626000000000005,805.3643630743027,6.465758442878723,840.971819004059,14.016196983400983,5.517999999999997,0.006399482493049415,3,1
40,8,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,10.901299177817052,166.52488502629654,20.90810017132773,-2225.1460075655227,3,12.999500000000001,596.5140708684921,25.787312269210815,634.0343025655746,10.567238376092911,25.41,0.03750170785152508,3,1
40,9,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,4.85875030937467,16.276080678042632,7.590277571369839,-2256.666966881681,1,34.788000000000004,477.8463908433914,5.2250401973724365,516.6690514278412,8.611150857130687,4.09,0.008119877545053722,3,1
40,9,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,5.027811680912658,70.74269979411766,7.545805585314764,-2255.654686085878,1,14.7455,353.30253994464874,19.015761613845825,384.7656718702316,6.4127611978371934,18.566499999999998,0.04740653508255765,3,1
40,10,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,9.120677457216658,38.10952569659637,14.638419158444938,-2254.7515220455343,2,34.6085,682.5930721759796,5.752083778381348,721.2746165561676,12.02124360926946,4.681999999999999,0.0068310310283098445,3,1
40,10,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,9.092486199131663,37.427593213175676,15.1757251780712,-2252.90207747197,2,15.267000000000001,414.32624781131744,21.200039386749268,452.27796811008454,7.537966135168076,20.942,0.044905094315186224,3,1
