sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
40,6,ode,focei,bobyqa,cl,BMI,lin,2,FALSE,2,1,0,0,2
40,6,ode,focei,bobyqa,cl,BMI,power,1,FALSE,1,1,0,0,1
40,6,ode,focei,bobyqa,cl,BW,lin,2,FALSE,2,1,0,0,2
40,6,ode,focei,bobyqa,cl,BW,power,1,FALSE,1,1,0,0,1
40,6,ode,focei,bobyqa,cl,CrCL,lin,26,FALSE,26,1,0,0,26
40,6,ode,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
40,6,ode,focei,bobyqa,cl,SEX,cat,2,FALSE,2,1,0,0,2
40,6,ode,focei,bobyqa,vc,BMI,power,1,FALSE,1,1,0,0,1
40,6,ode,focei,bobyqa,vc,CrCL,power,2,FALSE,2,1,0,0,2
40,7,linCmt,focei,bobyqa,cl,CrCL,power,100,TRUE,57,0.57,57,43,0
40,7,linCmt,focei,bobyqa,vc,BW,power,100,TRUE,43,0.43,43,57,0
40,7,linCmt,focei,bobyqa,cl,BMI,lin,1,FALSE,1,1,0,0,1
40,7,linCmt,focei,bobyqa,cl,BMI,power,3,FALSE,3,1,0,0,3
40,7,linCmt,focei,bobyqa,cl,BW,lin,2,FALSE,2,1,0,0,2
40,7,linCmt,focei,bobyqa,cl,BW,power,2,FALSE,2,1,0,0,2
40,7,linCmt,focei,bobyqa,cl,CrCL,lin,29,FALSE,29,1,0,0,29
40,7,linCmt,focei,bobyqa,cl,SEX,cat,2,FALSE,2,1,0,0,2
40,7,linCmt,focei,bobyqa,vc,BMI,lin,7,FALSE,7,1,0,0,7
40,7,linCmt,focei,bobyqa,vc,BMI,power,12,FALSE,12,1,0,0,12
40,7,linCmt,focei,bobyqa,vc,BW,lin,30,FALSE,30,1,0,0,30
40,7,linCmt,focei,bobyqa,vc,CrCL,lin,3,FALSE,3,1,0,0,3
40,7,linCmt,focei,bobyqa,vc,CrCL,power,3,FALSE,3,1,0,0,3
40,7,linCmt,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
40,7,linCmt,focei,bobyqa,vc,SEX,cat,3,FALSE,3,1,0,0,3
40,7,ode,focei,bobyqa,cl,CrCL,power,100,TRUE,57,0.57,57,43,0
40,7,ode,focei,bobyqa,vc,BW,power,100,TRUE,48,0.48,48,52,0
40,7,ode,focei,bobyqa,cl,BMI,lin,1,FALSE,1,1,0,0,1
40,7,ode,focei,bobyqa,cl,BMI,power,3,FALSE,3,1,0,0,3
40,7,ode,focei,bobyqa,cl,BW,lin,2,FALSE,2,1,0,0,2
40,7,ode,focei,bobyqa,cl,BW,power,1,FALSE,1,1,0,0,1
40,7,ode,focei,bobyqa,cl,CrCL,lin,29,FALSE,29,1,0,0,29
40,7,ode,focei,bobyqa,cl,SEX,cat,2,FALSE,2,1,0,0,2
40,7,ode,focei,bobyqa,vc,BMI,lin,7,FALSE,7,1,0,0,7
40,7,ode,focei,bobyqa,vc,BMI,power,12,FALSE,12,1,0,0,12
40,7,ode,focei,bobyqa,vc,BW,lin,25,FALSE,25,1,0,0,25
40,7,ode,focei,bobyqa,vc,CrCL,lin,3,FALSE,3,1,0,0,3
40,7,ode,focei,bobyqa,vc,CrCL,power,3,FALSE,3,1,0,0,3
40,7,ode,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
40,7,ode,focei,bobyqa,vc,SEX,cat,3,FALSE,3,1,0,0,3
40,8,linCmt,focei,bobyqa,cl,CrCL,power,100,TRUE,57,0.57,57,43,0
40,8,linCmt,focei,bobyqa,vc,BW,power,100,TRUE,63,0.63,63,37,0
40,8,linCmt,focei,bobyqa,vc,SEX,cat,100,TRUE,80,0.8,80,20,0
40,8,linCmt,focei,bobyqa,cl,BW,lin,1,FALSE,1,1,0,0,1
40,8,linCmt,focei,bobyqa,cl,BW,power,4,FALSE,4,1,0,0,4
40,8,linCmt,focei,bobyqa,cl,CrCL,lin,28,FALSE,28,1,0,0,28
40,8,linCmt,focei,bobyqa,cl,RACE,cat,4,FALSE,4,1,0,0,4
40,8,linCmt,focei,bobyqa,cl,SEX,cat,1,FALSE,1,1,0,0,1
40,8,linCmt,focei,bobyqa,vc,BMI,lin,10,FALSE,10,1,0,0,10
40,8,linCmt,focei,bobyqa,vc,BMI,power,10,FALSE,10,1,0,0,10
40,8,linCmt,focei,bobyqa,vc,BW,lin,15,FALSE,15,1,0,0,15
40,8,linCmt,focei,bobyqa,vc,CrCL,lin,1,FALSE,1,1,0,0,1
40,8,linCmt,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
40,8,linCmt,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
40,8,ode,focei,bobyqa,cl,CrCL,power,100,TRUE,55,0.55,55,45,0
40,8,ode,focei,bobyqa,vc,BW,power,100,TRUE,65,0.65,65,35,0
40,8,ode,focei,bobyqa,vc,SEX,cat,100,TRUE,79,0.79,79,21,0
40,8,ode,focei,bobyqa,cl,BMI,lin,1,FALSE,1,1,0,0,1
40,8,ode,focei,bobyqa,cl,BW,lin,1,FALSE,1,1,0,0,1
40,8,ode,focei,bobyqa,cl,BW,power,3,FALSE,3,1,0,0,3
40,8,ode,focei,bobyqa,cl,CrCL,lin,28,FALSE,28,1,0,0,28
40,8,ode,focei,bobyqa,cl,RACE,cat,4,FALSE,4,1,0,0,4
40,8,ode,focei,bobyqa,cl,SEX,cat,1,FALSE,1,1,0,0,1
40,8,ode,focei,bobyqa,vc,BMI,lin,9,FALSE,9,1,0,0,9
40,8,ode,focei,bobyqa,vc,BMI,power,10,FALSE,10,1,0,0,10
40,8,ode,focei,bobyqa,vc,BW,lin,14,FALSE,14,1,0,0,14
40,8,ode,focei,bobyqa,vc,CrCL,lin,2,FALSE,2,1,0,0,2
40,8,ode,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
40,8,ode,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
40,9,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,44,0.44,44,56,0
40,9,linCmt,focei,bobyqa,cl,BMI,lin,1,FALSE,1,1,0,0,1
40,9,linCmt,focei,bobyqa,cl,BMI,power,9,FALSE,9,1,0,0,9
40,9,linCmt,focei,bobyqa,cl,BW,lin,29,FALSE,29,1,0,0,29
40,9,linCmt,focei,bobyqa,cl,CrCL,lin,1,FALSE,1,1,0,0,1
40,9,linCmt,focei,bobyqa,cl,CrCL,power,3,FALSE,3,1,0,0,3
40,9,linCmt,focei,bobyqa,vc,BMI,lin,1,FALSE,1,1,0,0,1
40,9,linCmt,focei,bobyqa,vc,BMI,power,2,FALSE,2,1,0,0,2
40,9,linCmt,focei,bobyqa,vc,BW,power,1,FALSE,1,1,0,0,1
40,9,linCmt,focei,bobyqa,vc,CrCL,lin,2,FALSE,2,1,0,0,2
40,9,linCmt,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
40,9,linCmt,focei,bobyqa,vc,RACE,cat,1,FALSE,1,1,0,0,1
40,9,ode,focei,bobyqa,cl,BW,power,100,TRUE,42,0.42,42,58,0
40,9,ode,focei,bobyqa,cl,BMI,lin,4,FALSE,4,1,0,0,4
40,9,ode,focei,bobyqa,cl,BMI,power,8,FALSE,8,1,0,0,8
40,9,ode,focei,bobyqa,cl,BW,lin,28,FALSE,28,1,0,0,28
40,9,ode,focei,bobyqa,cl,CrCL,lin,1,FALSE,1,1,0,0,1
40,9,ode,focei,bobyqa,cl,CrCL,power,4,FALSE,4,1,0,0,4
40,9,ode,focei,bobyqa,vc,BMI,power,2,FALSE,2,1,0,0,2
40,9,ode,focei,bobyqa,vc,BW,power,1,FALSE,1,1,0,0,1
40,9,ode,focei,bobyqa,vc,CrCL,lin,2,FALSE,2,1,0,0,2
40,9,ode,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
40,9,ode,focei,bobyqa,vc,RACE,cat,1,FALSE,1,1,0,0,1
40,10,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,35,0.35,35,65,0
40,10,linCmt,focei,bobyqa,vc,SEX,cat,100,TRUE,70,0.7,70,30,0
40,10,linCmt,focei,bobyqa,cl,BMI,lin,6,FALSE,6,1,0,0,6
40,10,linCmt,focei,bobyqa,cl,BMI,power,12,FALSE,12,1,0,0,12
40,10,linCmt,focei,bobyqa,cl,BW,lin,27,FALSE,27,1,0,0,27
40,10,linCmt,focei,bobyqa,cl,CrCL,lin,2,FALSE,2,1,0,0,2
40,10,linCmt,focei,bobyqa,cl,CrCL,power,5,FALSE,5,1,0,0,5
40,10,linCmt,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
40,10,linCmt,focei,bobyqa,vc,BMI,lin,2,FALSE,2,1,0,0,2
40,10,linCmt,focei,bobyqa,vc,BMI,power,1,FALSE,1,1,0,0,1
