sample_N,scenario,structure,estimator,outer_opt,dataset_id,parameter,param_class,true_value,estimate,rel_err,rel_err_pct,sq_rel,abs_rel
300,8,linCmt,focei,bobyqa,41,TVCL,structural_intercept,0.6,0.6050760868839538,0.008460144806589631,0.8460144806589631,7.15740501484655e-5,0.008460144806589631
300,8,linCmt,focei,bobyqa,41,TVVc,structural_intercept,20,19.602669569170086,-0.019866521541495707,-1.9866521541495707,3.94678678158713e-4,0.019866521541495707
300,8,linCmt,focei,bobyqa,41,TVQ,structural_other,1.8,1.852587973643856,0.02921554091325329,2.921554091325329,8.53547830853977e-4,0.02921554091325329
300,8,linCmt,focei,bobyqa,41,TVVp,structural_other,80,80.81114883430051,0.010139360428756383,1.0139360428756383,1.0280662990423082e-4,0.010139360428756383
300,8,linCmt,focei,bobyqa,41,TVKA,structural_other,0.7,0.7000000000000003,4.758098676964956e-16,4.7580986769649564e-14,2.263950301973567e-31,4.758098676964956e-16
300,8,linCmt,focei,bobyqa,41,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
300,8,linCmt,focei,bobyqa,41,CLcrCL,covariate_beta,0.5,0.462917066808558,-0.07416586638288403,-7.416586638288402,0.005500575736323807,0.07416586638288403
300,8,linCmt,focei,bobyqa,41,VcBW,covariate_beta,1,0.954329786045236,-0.045670213954764005,-4.5670213954764005,0.002085768442673921,0.045670213954764005
300,8,linCmt,focei,bobyqa,41,VcSEX,covariate_beta,0.4054651081081644,0.431434904502483,0.06404939876451898,6.404939876451898,0.004102325482096366,0.06404939876451898
300,8,linCmt,focei,bobyqa,41,var_CL,structural_other,0.1,0.10694328368814003,0.06943283688140026,6.943283688140026,0.004820918837399136,0.06943283688140026
300,8,linCmt,focei,bobyqa,41,var_Vc,structural_other,0.1,0.118685520443068,0.18685520443067996,18.685520443067997,0.0349148674228312,0.18685520443067996
300,8,linCmt,focei,bobyqa,41,cov_VcCL,structural_other,0.02,0.026508663613370603,0.3254331806685301,32.54331806685301,0.10590675508003616,0.3254331806685301
300,8,linCmt,focei,bobyqa,41,ResErr,structural_other,0.1,0.0998710671834385,-0.0012893281656151112,-0.12893281656151112,1.6623671186484275e-6,0.0012893281656151112
300,8,linCmt,focei,bobyqa,42,TVCL,structural_intercept,0.6,0.604091412419128,0.006819020698546711,0.6819020698546712,4.649904328720848e-5,0.006819020698546711
300,8,linCmt,focei,bobyqa,42,TVVc,structural_intercept,20,19.841184734019294,-0.007940763299035324,-0.7940763299035324,6.305572177130636e-5,0.007940763299035324
300,8,linCmt,focei,bobyqa,42,TVQ,structural_other,1.8,1.843177605935558,0.023987558853087763,2.3987558853087765,5.754029797303491e-4,0.023987558853087763
300,8,linCmt,focei,bobyqa,42,TVVp,structural_other,80,80.23310093808988,0.002913761726123454,0.2913761726123454,8.49000739662193e-6,0.002913761726123454
300,8,linCmt,focei,bobyqa,42,TVKA,structural_other,0.7,0.7000000000000003,4.758098676964956e-16,4.7580986769649564e-14,2.263950301973567e-31,4.758098676964956e-16
300,8,linCmt,focei,bobyqa,42,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
300,8,linCmt,focei,bobyqa,42,CLcrCL,covariate_beta,0.5,0.5203701473024398,0.0407402946048796,4.07402946048796,0.001659771604492382,0.0407402946048796
300,8,linCmt,focei,bobyqa,42,VcBW,covariate_beta,1,NA,NA,NA,NA,NA
300,8,linCmt,focei,bobyqa,42,VcSEX,covariate_beta,0.4054651081081644,0.42414788421470634,0.04607739539836809,4.607739539836809,0.002123126366697553,0.04607739539836809
300,8,linCmt,focei,bobyqa,42,var_CL,structural_other,0.1,0.0941734416534502,-0.05826558346549812,-5.826558346549812,0.003394878216574928,0.05826558346549812
300,8,linCmt,focei,bobyqa,42,var_Vc,structural_other,0.1,0.1027071467564314,0.027071467564313972,2.7071467564313973,7.328643560857035e-4,0.027071467564313972
300,8,linCmt,focei,bobyqa,42,cov_VcCL,structural_other,0.02,0.017283695856383306,-0.1358152071808347,-13.58152071808347,0.018445770501573054,0.1358152071808347
300,8,linCmt,focei,bobyqa,42,ResErr,structural_other,0.1,0.0978643657805416,-0.02135634219458407,-2.135634219458407,4.56093351932172e-4,0.02135634219458407
300,8,linCmt,focei,bobyqa,43,TVCL,structural_intercept,0.6,0.6071495464496268,0.011915910749378072,1.1915910749378071,1.4198892898714387e-4,0.011915910749378072
300,8,linCmt,focei,bobyqa,43,TVVc,structural_intercept,20,19.026180418631906,-0.048690979068404694,-4.869097906840469,0.002370811442639824,0.048690979068404694
300,8,linCmt,focei,bobyqa,43,TVQ,structural_other,1.8,1.8342285319928684,0.01901585110714908,1.9015851107149082,3.6160259332926293e-4,0.01901585110714908
300,8,linCmt,focei,bobyqa,43,TVVp,structural_other,80,80.33675429477758,0.004209428684719718,0.42094286847197177,1.7719289851741175e-5,0.004209428684719718
300,8,linCmt,focei,bobyqa,43,TVKA,structural_other,0.7,0.7000000000000003,4.758098676964956e-16,4.7580986769649564e-14,2.263950301973567e-31,4.758098676964956e-16
300,8,linCmt,focei,bobyqa,43,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
300,8,linCmt,focei,bobyqa,43,CLcrCL,covariate_beta,0.5,0.4567445499034573,-0.08651090019308538,-8.651090019308539,0.0074841358522179805,0.08651090019308538
300,8,linCmt,focei,bobyqa,43,VcBW,covariate_beta,1,0.9342624902992431,-0.06573750970075687,-6.573750970075687,0.004321420181657104,0.06573750970075687
300,8,linCmt,focei,bobyqa,43,VcSEX,covariate_beta,0.4054651081081644,0.4973181400546893,0.22653745071948733,22.653745071948734,0.05131921657848415,0.22653745071948733
300,8,linCmt,focei,bobyqa,43,var_CL,structural_other,0.1,0.10153480103253565,0.015348010325356432,1.5348010325356432,2.3556142094724764e-4,0.015348010325356432
300,8,linCmt,focei,bobyqa,43,var_Vc,structural_other,0.1,0.10420375786387077,0.04203757863870769,4.203757863870769,0.001767158017805533,0.04203757863870769
300,8,linCmt,focei,bobyqa,43,cov_VcCL,structural_other,0.02,0.026944968960008635,0.3472484480004317,34.72484480004317,0.12058148463870852,0.3472484480004317
300,8,linCmt,focei,bobyqa,43,ResErr,structural_other,0.1,0.09899329764752691,-0.010067023524730906,-1.0067023524730905,1.0134496264748547e-4,0.010067023524730906
300,8,linCmt,focei,bobyqa,44,TVCL,structural_intercept,0.6,0.6358408425796344,0.059734737632723967,5.973473763272397,0.003568238880050369,0.059734737632723967
300,8,linCmt,focei,bobyqa,44,TVVc,structural_intercept,20,20.212075958968533,0.010603797948426674,1.0603797948426674,1.1244053093105773e-4,0.010603797948426674
