sample_N,scenario,structure,estimator,outer_opt,dataset_id,has_error,file_path
80,2,ode,focei,lbfgsb3c,11,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds011.rds
80,2,ode,focei,lbfgsb3c,12,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds012.rds
80,2,ode,focei,lbfgsb3c,13,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds013.rds
80,2,ode,focei,lbfgsb3c,14,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds014.rds
80,2,ode,focei,lbfgsb3c,15,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds015.rds
80,2,ode,focei,lbfgsb3c,16,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds016.rds
80,2,ode,focei,lbfgsb3c,17,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds017.rds
80,2,ode,focei,lbfgsb3c,18,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds018.rds
80,2,ode,focei,lbfgsb3c,19,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds019.rds
80,2,ode,focei,lbfgsb3c,20,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds020.rds
80,2,ode,focei,lbfgsb3c,21,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds021.rds
80,2,ode,focei,lbfgsb3c,22,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds022.rds
80,2,ode,focei,lbfgsb3c,23,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds023.rds
80,2,ode,focei,lbfgsb3c,24,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds024.rds
80,2,ode,focei,lbfgsb3c,25,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds025.rds
80,2,ode,focei,lbfgsb3c,26,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds026.rds
80,2,ode,focei,lbfgsb3c,27,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds027.rds
80,2,ode,focei,lbfgsb3c,28,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds028.rds
80,2,ode,focei,lbfgsb3c,29,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds029.rds
80,2,ode,focei,lbfgsb3c,30,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds030.rds
80,2,ode,focei,lbfgsb3c,31,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds031.rds
80,2,ode,focei,lbfgsb3c,32,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds032.rds
80,2,ode,focei,lbfgsb3c,33,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds033.rds
80,2,ode,focei,lbfgsb3c,34,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds034.rds
80,2,ode,focei,lbfgsb3c,35,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds035.rds
80,2,ode,focei,lbfgsb3c,36,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds036.rds
80,2,ode,focei,lbfgsb3c,37,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds037.rds
80,2,ode,focei,lbfgsb3c,38,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds038.rds
80,2,ode,focei,lbfgsb3c,39,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds039.rds
80,2,ode,focei,lbfgsb3c,40,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds040.rds
80,2,ode,focei,lbfgsb3c,41,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds041.rds
80,2,ode,focei,lbfgsb3c,42,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds042.rds
80,2,ode,focei,lbfgsb3c,43,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds043.rds
80,2,ode,focei,lbfgsb3c,44,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds044.rds
80,2,ode,focei,lbfgsb3c,45,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds045.rds
80,2,ode,focei,lbfgsb3c,46,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds046.rds
80,2,ode,focei,lbfgsb3c,47,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds047.rds
80,2,ode,focei,lbfgsb3c,48,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds048.rds
80,2,ode,focei,lbfgsb3c,49,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds049.rds
