sample_N,scenario,structure,estimator,outer_opt,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,1,linCmt,focei,lbfgsb3c,TVCL,structural_intercept,0.6,100,-0.04923231379590683,0.57389297478517165,2.72936333653373,4.018183610257631,6.282630750255687
80,1,linCmt,focei,lbfgsb3c,TVVc,structural_intercept,20,100,2.529212587434948,2.4381403197900955,4.423178152469616,6.237017882631178,9.409042858555521
80,1,linCmt,focei,lbfgsb3c,ResErr,structural_other,0.1,100,1.0604402902297458,0.9008101408575432,2.9068639232968723,4.017939707354243,6.056390637934072
80,1,linCmt,focei,lbfgsb3c,TVKA,structural_other,0.7,100,0,4.758098676964956e-15,0,1.5046429151043004e-14,4.758098676965362e-15
80,1,linCmt,focei,lbfgsb3c,TVQ,structural_other,1.8,100,1.8296521297984216,2.0946312781494685,1.8296521297984216,2.558093130695895,4.133005978553726
80,1,linCmt,focei,lbfgsb3c,TVVp,structural_other,80,100,0.5017858540713682,0.4530974627872036,0.8094220514552396,1.1927003184670566,1.8528621712407747
80,1,linCmt,focei,lbfgsb3c,cov_VcCL,structural_other,0.02,100,-2.439548173618867,-5.388502330214645,14.337691693851834,24.772986658883625,44.11124528008329
80,1,linCmt,focei,lbfgsb3c,var_CL,structural_other,0.1,100,-0.8433351662158264,-1.4549849063071907,13.441937329361192,16.41573476736043,26.044674271591383
80,1,linCmt,focei,lbfgsb3c,var_Vc,structural_other,0.1,100,-0.4321811635553813,-4.2737470388723695,9.13502079019523,21.213739832713774,37.25965998680207
80,2,linCmt,focei,lbfgsb3c,VcSEX,covariate_beta,0.4054651081081644,97,-2.1966451550624058,0.5775874084887034,12.646105266900424,19.917423844573058,31.646541567763663
80,2,linCmt,focei,lbfgsb3c,TVCL,structural_intercept,0.6,100,0.9348587156697379,1.1422469413864285,2.6908439339729067,4.010605203636345,6.841164326559363
80,2,linCmt,focei,lbfgsb3c,TVVc,structural_intercept,20,100,1.526566345046394,2.271828859206788,4.441792224476497,7.598501801217291,11.351517358380509
80,2,linCmt,focei,lbfgsb3c,ResErr,structural_other,0.1,100,-1.4987266450428027,-1.286009794526628,3.886922730693472,5.001471638758449,7.602166980820558
80,2,linCmt,focei,lbfgsb3c,TVKA,structural_other,0.7,100,4.7580986769649564e-14,4.6153557166560074e-14,4.7580986769649564e-14,4.686183727634204e-14,4.7580986769649564e-14
80,2,linCmt,focei,lbfgsb3c,TVQ,structural_other,1.8,100,1.5426677336594392,1.5545652793941718,1.630494682117968,2.2917845998407556,3.751436562882911
80,2,linCmt,focei,lbfgsb3c,TVVp,structural_other,80,100,0.22968509187341726,0.28531595350645717,0.8590071520349786,1.1722279484268117,1.834722519575987
80,2,linCmt,focei,lbfgsb3c,cov_VcCL,structural_other,0.02,100,-7.80269699221744,-4.2808369432587785,20.784540390389,26.63536491347426,40.75199893581736
80,2,linCmt,focei,lbfgsb3c,var_CL,structural_other,0.1,100,-4.0552019207028485,-1.7574136293450406,11.841053510092452,16.24428492847833,23.890889975875805
80,2,linCmt,focei,lbfgsb3c,var_Vc,structural_other,0.1,100,-1.176021513067782,1.1775046984065025,17.872874340050327,25.639961350856154,39.00604493897591
80,3,linCmt,focei,lbfgsb3c,VcBW,covariate_beta,1,83,3.1269277093090464,2.892600800281265,13.194294073959956,19.462459966681838,33.246714186504114
