sample_N,scenario,structure,estimator,outer_opt,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,1,linCmt,focei,lbfgsb3c,TVCL,structural_intercept,0.6,90,0.046572228646873944,0.6209708231529012,2.72936333653373,3.705580878438991,6.282630750255687
80,1,linCmt,focei,lbfgsb3c,TVVc,structural_intercept,20,90,2.407607913137433,1.9979481557865748,3.9004504159424602,5.73527917437651,8.389841783869613
80,1,linCmt,focei,lbfgsb3c,ResErr,structural_other,0.1,90,1.0604402902297458,0.852652136547935,2.746237073290553,4.015788537854348,6.056390637934072
80,1,linCmt,focei,lbfgsb3c,TVKA,structural_other,0.7,90,0,0,0,0,0
80,1,linCmt,focei,lbfgsb3c,TVQ,structural_other,1.8,90,1.8296521297984216,2.1140359439750047,1.8296521297984216,2.595943266308277,4.244406828574829
80,1,linCmt,focei,lbfgsb3c,TVVp,structural_other,80,90,0.5343082088491702,0.4230281513401558,0.8144797189881459,1.2087058408731095,1.8528621712407747
80,1,linCmt,focei,lbfgsb3c,cov_VcCL,structural_other,0.02,90,-1.0438793127326862,-4.043190887857899,14.083710192982046,23.355044865679552,43.93886160398183
80,1,linCmt,focei,lbfgsb3c,var_CL,structural_other,0.1,90,-0.521415194226986,-0.3752752269044503,12.513267138070166,16.289995572584004,27.073198312196705
80,1,linCmt,focei,lbfgsb3c,var_Vc,structural_other,0.1,90,-0.4321811635553813,-3.9059040717860287,8.143322001706366,20.795362404047466,37.25965998680207
80,2,linCmt,focei,lbfgsb3c,VcSEX,covariate_beta,0.4054651081081644,86,-3.6031822664616993,-0.8742232232406947,12.13756502588593,19.810521321814036,31.675961980630525
80,2,linCmt,focei,lbfgsb3c,TVCL,structural_intercept,0.6,86,0.8177618690633955,1.19959647682284,2.6908439339729067,3.8612296220045956,6.647593948582636
80,2,linCmt,focei,lbfgsb3c,TVVc,structural_intercept,20,86,1.5264912753262383,1.8506001309435423,4.1238814541801005,6.463839131191711,10.393398571316643
80,2,linCmt,focei,lbfgsb3c,ResErr,structural_other,0.1,86,-1.76249314131547,-1.3789772400376943,3.886922730693472,4.876436236560748,7.447034765539887
80,2,linCmt,focei,lbfgsb3c,TVKA,structural_other,0.7,86,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14
80,2,linCmt,focei,lbfgsb3c,TVQ,structural_other,1.8,86,1.5426677336594392,1.5685641714379983,1.6740493222640533,2.3210793550943456,3.7698299468729095
80,2,linCmt,focei,lbfgsb3c,TVVp,structural_other,80,86,0.2925222865858945,0.34098104431208875,0.90626387274785,1.2116534005753397,1.8900033954867543
80,2,linCmt,focei,lbfgsb3c,cov_VcCL,structural_other,0.02,86,-8.2509155488659065,-5.226277665442313,18.508951227859143,26.733717551448304,40.858533080715176
80,2,linCmt,focei,lbfgsb3c,var_CL,structural_other,0.1,86,-2.5006346026901562,-0.9105895506733828,11.214453591925217,16.16898136150392,23.739610096494136
80,2,linCmt,focei,lbfgsb3c,var_Vc,structural_other,0.1,86,-1.3463603110919695,0.25457815006019857,17.48459996520846,25.484367759939737,39.37815959824645
80,3,linCmt,focei,lbfgsb3c,VcBW,covariate_beta,1,74,3.7656576745575654,3.89707737114187,13.252411120398488,19.029925092159466,31.69073598277593
80,3,linCmt,focei,lbfgsb3c,TVCL,structural_intercept,0.6,74,0.9695409550071477,0.7896181838154678,2.8524468005197887,3.7067204180193603,5.798624697559392
80,3,linCmt,focei,lbfgsb3c,TVVc,structural_intercept,20,74,0.07743448339033954,0.9937973217179251,3.1296939162137867,5.333842847129384,8.889195020843763
80,3,linCmt,focei,lbfgsb3c,ResErr,structural_other,0.1,74,0.7315108131224144,0.8440724485622325,2.859863767387422,4.807121422203903,7.931407116477887
80,3,linCmt,focei,lbfgsb3c,TVKA,structural_other,0.7,74,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14
80,3,linCmt,focei,lbfgsb3c,TVQ,structural_other,1.8,74,1.9003442256915006,1.8938982810239189,1.9421866575141853,2.473746281309982,3.8597062684397194
80,3,linCmt,focei,lbfgsb3c,TVVp,structural_other,80,74,0.7623484326890573,0.6739111260496563,1.1345843188293347,1.4309207446589312,2.3189791348250286
80,3,linCmt,focei,lbfgsb3c,cov_VcCL,structural_other,0.02,74,-17.762934463692794,-17.33564990623255,21.644091137066127,32.02340343789443,53.568592906454036
80,3,linCmt,focei,lbfgsb3c,var_CL,structural_other,0.1,74,-2.647159472611196,-0.02421342579198556,11.429350943789725,16.162314284107453,24.331431409161016
80,3,linCmt,focei,lbfgsb3c,var_Vc,structural_other,0.1,74,-14.127865417673807,-10.136367295906444,19.82357686076123,25.491893717336083,41.12908528200158
80,4,linCmt,focei,lbfgsb3c,VcBW,covariate_beta,1,74,5.150366865892176,4.66750961488267,11.484971163488499,16.95824185122695,27.02740682315555
80,4,linCmt,focei,lbfgsb3c,VcSEX,covariate_beta,0.4054651081081644,74,-2.6837163785334983,-0.24489642463775266,13.41869982090629,17.40627869987535,29.557656800333493
80,4,linCmt,focei,lbfgsb3c,TVCL,structural_intercept,0.6,74,0.987346977058647,0.7447037489689725,1.8687972150462733,3.3717685518267655,5.44509868968215
80,4,linCmt,focei,lbfgsb3c,TVVc,structural_intercept,20,74,0.07011744822290389,0.6496636444782745,2.638035889054615,4.658909131065922,7.695714267121962
80,4,linCmt,focei,lbfgsb3c,ResErr,structural_other,0.1,74,-0.7493887086128109,-0.7650032918110274,2.8346201620571136,4.571822050749491,7.657370676893977
80,4,linCmt,focei,lbfgsb3c,TVKA,structural_other,0.7,74,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14
80,4,linCmt,focei,lbfgsb3c,TVQ,structural_other,1.8,74,1.1785765258210092,1.3847861376247965,1.3918884260299351,2.0576415918004396,3.5667404127990308
80,4,linCmt,focei,lbfgsb3c,TVVp,structural_other,80,74,0.1009651145128565,0.14671205274749127,0.94390904824166455,1.4989977524600853,2.286992535668674
80,4,linCmt,focei,lbfgsb3c,cov_VcCL,structural_other,0.02,74,-18.75061006071938,-20.182869383224737,20.089547847873085,35.07021170754297,53.774909722243194
80,4,linCmt,focei,lbfgsb3c,var_CL,structural_other,0.1,74,-4.026735580663334,-2.1326908799302675,9.909432472122614,16.827777260805053,28.41412100950158
80,4,linCmt,focei,lbfgsb3c,var_Vc,structural_other,0.1,74,-6.486565592292271,-7.2731992329802155,13.388528062706717,20.84295441112418,38.08181771532864
80,5,linCmt,focei,lbfgsb3c,CLcrCL,covariate_beta,0.5,78,3.9947216441106437,3.4879605713416133,12.42106658310016,18.94971031279778,30.850145890175913
80,5,linCmt,focei,lbfgsb3c,TVCL,structural_intercept,0.6,78,0.8342315804654629,0.7600771756006236,2.489967858062594,3.384856370202064,5.454695612309164
80,5,linCmt,focei,lbfgsb3c,TVVc,structural_intercept,20,78,2.121668632513689,1.7353606516934497,3.033435808429381,4.839380016713568,7.74215298058754
80,5,linCmt,focei,lbfgsb3c,ResErr,structural_other,0.1,78,-0.501747817018186,0.05398086587108596,3.7759627733045185,5.6452846568799675,8.453804336789764
80,5,linCmt,focei,lbfgsb3c,TVKA,structural_other,0.7,78,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14
80,5,linCmt,focei,lbfgsb3c,TVQ,structural_other,1.8,78,1.9964887612305229,1.9820770860932357,2.048678767774697,2.5330924775778056,3.9481076431159043
80,5,linCmt,focei,lbfgsb3c,TVVp,structural_other,80,78,0.6221213619250321,0.5674477658924546,1.0124722320224144,1.3280336863956994,2.1891456380883483
80,5,linCmt,focei,lbfgsb3c,cov_VcCL,structural_other,0.02,78,-12.389050443882338,-12.87765360974174,18.95521265019547,27.503897221455482,44.9236371256305
80,5,linCmt,focei,lbfgsb3c,var_CL,structural_other,0.1,78,-7.874452225512696,-5.419061759055369,13.771571640658745,18.31906414754326,27.20251832566103
80,5,linCmt,focei,lbfgsb3c,var_Vc,structural_other,0.1,78,-3.8916219545214945,-5.9838051360370095,14.974659212397906,24.60139990828015,40.19677891450459
80,6,linCmt,focei,lbfgsb3c,CLcrCL,covariate_beta,0.5,77,-1.168077064902484,0.2018341864216513,12.017183225303828,17.947183332830964,28.640602799231925
80,6,linCmt,focei,lbfgsb3c,VcSEX,covariate_beta,0.4054651081081644,77,1.6730072832295002,0.4073202047088703,12.055520049733227,19.05261001137698,32.434161680498455
80,6,linCmt,focei,lbfgsb3c,TVCL,structural_intercept,0.6,77,1.2782473692529717,1.380881899976981,2.4900332222747568,3.9684064015210447,6.311599086867828
80,6,linCmt,focei,lbfgsb3c,TVVc,structural_intercept,20,77,1.2232676455923297,1.332431436820062,3.2946558334548826,5.7454514371859755,8.507416681965694
80,6,linCmt,focei,lbfgsb3c,ResErr,structural_other,0.1,77,-0.7987915254340644,-0.9621295106177808,3.257024237690351,4.812819005618295,7.457701215557451
80,6,linCmt,focei,lbfgsb3c,TVKA,structural_other,0.7,77,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14,4.7580986769649564e-14
80,6,linCmt,focei,lbfgsb3c,TVQ,structural_other,1.8,77,1.7946732040949136,1.7180545081135665,1.800178790279457,2.4268979293058104,3.993189585578072
80,6,linCmt,focei,lbfgsb3c,TVVp,structural_other,80,77,0.2578608966732787,0.21928850516971213,0.8778592483182557,1.1733646170112713,1.9709540089189133
80,6,linCmt,focei,lbfgsb3c,cov_VcCL,structural_other,0.02,77,-5.795646837864349,-3.6281765502618106,13.045243336534481,25.594278975135616,36.959241398293145
80,6,linCmt,focei,lbfgsb3c,var_CL,structural_other,0.1,77,-5.233448763141607,-3.2751208985968803,10.183119646218417,14.80859874292208,25.71016825660875
80,6,linCmt,focei,lbfgsb3c,var_Vc,structural_other,0.1,77,1.9722549863917944,2.9872760995801406,13.489934529890126,19.61380865507341,32.07901888013958
80,7,linCmt,focei,lbfgsb3c,CLcrCL,covariate_beta,0.5,74,-0.7294103307673883,0.698067962430128,9.656339104777945,15.65903898113173,24.743889867215408
80,7,linCmt,focei,lbfgsb3c,VcBW,covariate_beta,1,74,2.2560140942380014,0.2402834745685214,10.05463405794605,15.70620752845446,24.00962960536574
