sample_N,scenario,structure,estimator,outer_opt,dataset_id,var,covar,shape,in_true,in_scm,verdict
40,3,advan4,nonmem_scm,focei,48,VC,BMI,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,49,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,50,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,50,VC,BMI,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,51,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,52,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,53,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,53,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,53,CL,CRCL,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,54,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,54,VC,BMI,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,54,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,55,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,55,VC,BMI,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,56,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,57,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,57,VC,BMI,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,58,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,58,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,59,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,59,VC,BMI,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,60,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,61,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,62,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,62,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,63,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,63,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,64,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,65,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,65,VC,BMI,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,66,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,67,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,68,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,68,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,69,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,70,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,70,VC,BMI,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,71,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,71,VC,RACE,cat,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,72,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,73,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,74,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,74,VC,BMI,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,75,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,75,VC,CRCL,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,75,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,76,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,76,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,77,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,78,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,78,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,79,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,79,VC,BMI,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,80,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,80,VC,BMI,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,81,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,81,VC,RACE,cat,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,82,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,83,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,83,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,84,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,85,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,85,VC,BMI,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,86,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,86,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,87,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,87,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,88,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,88,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,89,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,89,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,90,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,91,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,92,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,92,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,93,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,93,CL,RACE,cat,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,93,CL,CRCL,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,94,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,94,CL,SEX,cat,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,95,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,96,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,97,VC,BW,power,TRUE,TRUE,TP
40,3,advan4,nonmem_scm,focei,98,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,98,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,99,VC,BW,power,TRUE,FALSE,FN
40,3,advan4,nonmem_scm,focei,99,CL,BW,power,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,99,VC,BW,exp,FALSE,TRUE,FP
40,3,advan4,nonmem_scm,focei,100,VC,BW,power,TRUE,TRUE,TP
40,4,advan4,nonmem_scm,focei,1,VC,BW,power,TRUE,TRUE,TP
40,4,advan4,nonmem_scm,focei,1,VC,SEX,cat,TRUE,FALSE,FN
