sample_N,scenario,structure,estimator,outer_opt,n_total,n_ok_status,Converged_pct,ConvergedStrict_pct,CovStep_pct,CovDone_pct,CNBelowCutoff_pct,MinSuc_pct,EstBnd_pct,MedCN,MaxCN,P90CN,MedObjF,MedNSelected,MedWallBase_sec,MedWallScm_sec,MedWallRefit_sec,MedWallTotal_sec,MedWallTotal_min,MedCpuTotal_sec,MedHogFactor,scm_workers,rx_threads
300,6,ode,nonmem_scm,focei,100,55,55.00000000000001,0,0,0,0,55.00000000000001,45,,,,-5827.575360780289,2,,,,11071.246,184.52076666666665,14295.705,1.6564999999999999,,
300,7,ode,nonmem_scm,focei,100,53,53,0,0,0,0,53,47,,,,-5816.021190305582,2,,,,15392.7775,256.54629166666666,18397.510000000002,0.995,,
300,8,ode,nonmem_scm,focei,100,35,35,0,0,0,0,35,65,,,,-5814.80313578827,3,,,,20026.1765,333.76960833333334,24455.265,0.9955,,
300,9,ode,nonmem_scm,focei,100,63,63,0,0,0,0,63,37,,,,-6011.542855039223,1,,,,4566.343,76.10571666666667,10634.064999999999,2.3475,,
300,10,ode,nonmem_scm,focei,100,50,50,0,0,0,0,50,50,,,,-5986.226859357121,2,,,,6683.959000000001,111.39931666666668,14812.365000000002,2.256,,
300,11,ode,nonmem_scm,focei,100,64,64,0,0,0,0,64,36,,,,-5979.585598961879,2,,,,8441.2785,140.687975,19986.585,2.4284999999999997,,
300,12,ode,nonmem_scm,focei,100,40,40,0,0,0,0,40,60,,,,-5970.286582811925,3,,,,10514.1245,175.23540833333334,24840.64,2.399,,
300,13,ode,nonmem_scm,focei,100,56,56.00000000000001,0,0,0,0,56.00000000000001,44,,,,-6114.198595012298,2,,,,8150.9065,135.84844166666667,19429.83,2.436,,
300,14,ode,nonmem_scm,focei,100,43,43,0,0,0,0,43,56.99999999999999,,,,-6078.167047024939,3,,,,10727.985,178.79975000000002,24604.665,2.284,,
300,15,ode,nonmem_scm,focei,100,63,63,0,0,0,0,63,37,,,,-6064.704358389579,3,,,,12767.246,212.78743333333333,29328.14,2.446,,
300,16,ode,nonmem_scm,focei,100,48,48,0,0,0,0,48,52,,,,-6056.599008185107,4,,,,20016.503,333.60838333333334,39992.80499999999,1.8820000000000001,,
