sample_N,scenario,structure,estimator,outer_opt,n_total,n_ok_status,Converged_pct,ConvergedStrict_pct,CovStep_pct,CovDone_pct,CNBelowCutoff_pct,MinSuc_pct,EstBnd_pct,MedCN,MaxCN,P90CN,MedObjF,MedNSelected,MedWallBase_sec,MedWallScm_sec,MedWallRefit_sec,MedWallTotal_sec,MedWallTotal_min,MedCpuTotal_sec,MedHogFactor,scm_workers,rx_threads
80,1,ode,nonmem_scm,focei,100,65,65,0,0,0,0,65,35,NA,NA,NA,-1535.8109822680426,0,NA,NA,NA,767.4705,12.791175,952.215,2.086,NA,NA
80,2,ode,nonmem_scm,focei,100,45,45,0,0,0,0,45,55.00000000000001,NA,NA,NA,-1549.9723987392235,1,NA,NA,NA,1028.455,17.140916666666666,1788.615,2.1414999999999997,NA,NA
80,3,ode,nonmem_scm,focei,100,59,59,0,0,0,0,59,41,NA,NA,NA,-1547.157407142858,1,NA,NA,NA,1732.8985,28.881641666666667,1880.15,0.985,NA,NA
80,4,ode,nonmem_scm,focei,100,41,41,0,0,0,0,41,59,NA,NA,NA,-1557.8301386579874,2,NA,NA,NA,2136.748,35.61246666666667,2873.0299999999997,1.742,NA,NA
80,5,ode,nonmem_scm,focei,100,62,62,0,0,0,0,62,38,NA,NA,NA,-1564.6172443710911,1,NA,NA,NA,1841.7745,30.696241666666666,1897.24,0.983,NA,NA
80,6,ode,nonmem_scm,focei,100,44,44,0,0,0,0,44,56.00000000000001,NA,NA,NA,-1562.4101979911693,2,NA,NA,NA,2490.153,41.50255000000001,2807.88,0.987,NA,NA
80,7,ode,nonmem_scm,focei,100,68,68,0,0,0,0,68,32,NA,NA,NA,-1552.677432403721,2,NA,NA,NA,2716.549,45.275816666666664,3011.6549999999997,0.987,NA,NA
80,8,ode,nonmem_scm,focei,100,50,50,0,0,0,0,50,50,NA,NA,NA,-1564.6298446461465,3,NA,NA,NA,1739.312,28.988533333333333,3914.735,2.3499999999999996,NA,NA
80,9,ode,nonmem_scm,focei,100,61,61,0,0,0,0,61,39,NA,NA,NA,-1605.012326359987,1,NA,NA,NA,1943.525,32.39208333333333,2680.575,0.986,NA,NA
80,10,ode,nonmem_scm,focei,100,46,46,0,0,0,0,46,54,NA,NA,NA,-1612.9080226440135,2,NA,NA,NA,2335.0505,38.91750833333333,2991.96,1.762,NA,NA
80,11,ode,nonmem_scm,focei,100,58,57.99999999999999,0,0,0,0,57.99999999999999,42,NA,NA,NA,-1611.4724249563292,2,NA,NA,NA,2783.106,46.385099999999994,3160.87,0.988,NA,NA
80,12,ode,nonmem_scm,focei,100,34,34,0,0,0,0,34,66,NA,NA,NA,-1598.5117747462025,3,NA,NA,NA,1853.8085,30.896808333333336,4139.375,2.366,NA,NA
80,13,ode,nonmem_scm,focei,100,59,59,0,0,0,0,59,41,NA,NA,NA,-1643.0185674736904,2,NA,NA,NA,2208.8515,36.814191666666666,3112.985,1.7799999999999998,NA,NA
80,14,ode,nonmem_scm,focei,100,51,51,0,0,0,0,51,49,NA,NA,NA,-1631.7835257668482,3,NA,NA,NA,2234.0265,37.233775,4002.18,1.8135,NA,NA
80,15,ode,nonmem_scm,focei,100,53,53,0,0,0,0,53,47,NA,NA,NA,-1627.900536305679,3,NA,NA,NA,2128.5155,35.475258333333336,4372.5599999999995,2.4,NA,NA
80,16,ode,nonmem_scm,focei,100,45,45,0,0,0,0,45,55.00000000000001,NA,NA,NA,-1629.2215948453982,4,NA,NA,NA,2594.103,43.23505,5535.465,2.3049999999999997,NA,NA
