sample_N,scenario,structure,dataset_id,var,covar,shape,in_true,in_vae,verdict
40,8,ode,35,vc,BW,power,TRUE,TRUE,TP
40,8,ode,35,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,35,cl,BW,power,FALSE,TRUE,FP
40,8,ode,35,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,35,vc,BMI,lin,FALSE,TRUE,FP
40,8,ode,36,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,36,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,36,vc,BW,power,TRUE,FALSE,FN
40,8,ode,36,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,36,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,37,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,37,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,37,vc,BW,power,TRUE,FALSE,FN
40,8,ode,37,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,37,vc,CrCL,lin,FALSE,TRUE,FP
40,8,ode,38,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,38,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,38,vc,BW,power,TRUE,FALSE,FN
40,8,ode,38,vc,RACE,cat,FALSE,TRUE,FP
40,8,ode,38,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,38,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,39,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,39,vc,BW,power,TRUE,TRUE,TP
40,8,ode,39,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,39,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,40,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,40,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,40,vc,BW,power,TRUE,FALSE,FN
40,8,ode,40,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,40,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,40,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,41,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,41,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,41,vc,BW,power,TRUE,FALSE,FN
40,8,ode,41,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,41,cl,BMI,power,FALSE,TRUE,FP
40,8,ode,41,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,42,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,42,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,42,vc,BW,power,TRUE,FALSE,FN
40,8,ode,42,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,43,vc,BW,power,TRUE,TRUE,TP
40,8,ode,43,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,43,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,43,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,44,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,44,vc,BW,power,TRUE,TRUE,TP
40,8,ode,44,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,44,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,45,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,45,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,45,vc,BW,power,TRUE,FALSE,FN
40,8,ode,45,cl,SEX,cat,FALSE,TRUE,FP
40,8,ode,45,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,46,vc,BW,power,TRUE,TRUE,TP
40,8,ode,46,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,46,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,46,cl,BW,lin,FALSE,TRUE,FP
40,8,ode,46,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,47,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,47,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,47,vc,BW,power,TRUE,FALSE,FN
40,8,ode,47,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,47,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,48,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,48,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,48,vc,BW,power,TRUE,FALSE,FN
40,8,ode,48,vc,BMI,lin,FALSE,TRUE,FP
40,8,ode,48,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,49,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,49,vc,BW,power,TRUE,TRUE,TP
40,8,ode,49,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,50,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,50,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,50,vc,BW,power,TRUE,FALSE,FN
40,8,ode,50,vc,RACE,cat,FALSE,TRUE,FP
40,8,ode,50,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,51,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,51,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,51,vc,BW,power,TRUE,FALSE,FN
40,8,ode,51,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,51,vc,CrCL,lin,FALSE,TRUE,FP
40,8,ode,52,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,52,vc,BW,power,TRUE,TRUE,TP
40,8,ode,52,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,53,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,53,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,53,vc,BW,power,TRUE,FALSE,FN
40,8,ode,53,cl,BMI,lin,FALSE,TRUE,FP
40,8,ode,53,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,54,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,54,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,54,vc,BW,power,TRUE,FALSE,FN
40,8,ode,54,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,55,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,55,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,55,vc,BW,power,TRUE,FALSE,FN
40,8,ode,55,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,55,vc,BMI,lin,FALSE,TRUE,FP
40,8,ode,55,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,56,vc,BW,power,TRUE,TRUE,TP
40,8,ode,56,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,56,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,56,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,57,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,57,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,57,vc,BW,power,TRUE,FALSE,FN
40,8,ode,57,vc,BMI,lin,FALSE,TRUE,FP
40,8,ode,58,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,58,vc,BW,power,TRUE,TRUE,TP
40,8,ode,58,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,58,cl,BW,power,FALSE,TRUE,FP
40,8,ode,58,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,59,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,59,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,59,vc,BW,power,TRUE,FALSE,FN
40,8,ode,60,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,60,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,60,vc,BW,power,TRUE,FALSE,FN
40,8,ode,60,cl,SEX,cat,FALSE,TRUE,FP
40,8,ode,60,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,61,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,61,vc,BW,power,TRUE,TRUE,TP
40,8,ode,61,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,62,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,62,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,62,vc,BW,power,TRUE,FALSE,FN
40,8,ode,62,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,62,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,63,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,63,vc,BW,power,TRUE,TRUE,TP
40,8,ode,63,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,64,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,64,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,64,vc,BW,power,TRUE,FALSE,FN
40,8,ode,64,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,64,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,65,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,65,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,65,vc,BW,power,TRUE,FALSE,FN
40,8,ode,65,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,66,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,66,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,66,vc,BW,power,TRUE,FALSE,FN
40,8,ode,66,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,67,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,67,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,67,vc,BW,power,TRUE,FALSE,FN
40,8,ode,67,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,68,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,68,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,68,vc,BW,power,TRUE,FALSE,FN
40,8,ode,68,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,69,vc,BW,power,TRUE,TRUE,TP
40,8,ode,69,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,69,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,69,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,69,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,70,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,70,vc,BW,power,TRUE,TRUE,TP
40,8,ode,70,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,71,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,71,vc,BW,power,TRUE,FALSE,FN
40,8,ode,71,vc,SEX,cat,TRUE,FALSE,FN
40,8,ode,71,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,71,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,72,vc,BW,power,TRUE,TRUE,TP
40,8,ode,72,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,72,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,72,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,73,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,73,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,73,vc,BW,power,TRUE,FALSE,FN
40,8,ode,73,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,74,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,74,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,74,vc,BW,power,TRUE,FALSE,FN
40,8,ode,74,vc,BMI,lin,FALSE,TRUE,FP
40,8,ode,74,cl,BW,lin,FALSE,TRUE,FP
40,8,ode,75,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,75,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,75,vc,BW,power,TRUE,FALSE,FN
40,8,ode,75,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,76,vc,BW,power,TRUE,TRUE,TP
40,8,ode,76,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,76,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,76,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,77,vc,BW,power,TRUE,TRUE,TP
40,8,ode,77,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,77,vc,SEX,cat,TRUE,FALSE,FN
40,8,ode,77,cl,BW,power,FALSE,TRUE,FP
40,8,ode,77,cl,SEX,cat,FALSE,TRUE,FP
40,8,ode,78,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,78,vc,BW,power,TRUE,TRUE,TP
40,8,ode,78,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,78,cl,BMI,power,FALSE,TRUE,FP
40,8,ode,78,cl,BW,power,FALSE,TRUE,FP
40,8,ode,78,cl,SEX,cat,FALSE,TRUE,FP
40,8,ode,78,vc,CrCL,power,FALSE,TRUE,FP
40,8,ode,79,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,79,vc,BW,power,TRUE,TRUE,TP
40,8,ode,79,vc,SEX,cat,TRUE,FALSE,FN
40,8,ode,79,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,79,vc,CrCL,power,FALSE,TRUE,FP
40,8,ode,80,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,80,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,80,vc,BW,power,TRUE,FALSE,FN
40,8,ode,80,vc,CrCL,lin,FALSE,TRUE,FP
40,8,ode,81,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,81,vc,BW,power,TRUE,TRUE,TP
40,8,ode,81,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,82,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,82,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,82,vc,BW,power,TRUE,FALSE,FN
40,8,ode,82,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,82,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,83,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,83,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,83,vc,BW,power,TRUE,FALSE,FN
40,8,ode,83,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,84,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,84,vc,BW,power,TRUE,TRUE,TP
40,8,ode,84,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,85,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,85,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,85,vc,BW,power,TRUE,FALSE,FN
40,8,ode,85,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,86,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,86,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,86,vc,BW,power,TRUE,FALSE,FN
40,8,ode,86,cl,BW,power,FALSE,TRUE,FP
40,8,ode,86,vc,CrCL,power,FALSE,TRUE,FP
40,8,ode,86,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,87,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,87,vc,BW,power,TRUE,TRUE,TP
40,8,ode,87,vc,SEX,cat,TRUE,FALSE,FN
40,8,ode,87,vc,BMI,lin,FALSE,TRUE,FP
40,8,ode,87,vc,CrCL,lin,FALSE,TRUE,FP
40,8,ode,88,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,88,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,88,vc,BW,power,TRUE,FALSE,FN
40,8,ode,88,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,89,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,89,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,89,vc,BW,power,TRUE,FALSE,FN
40,8,ode,89,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,89,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,89,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,90,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,90,vc,BW,power,TRUE,TRUE,TP
40,8,ode,90,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,90,vc,CrCL,lin,FALSE,TRUE,FP
40,8,ode,91,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,91,vc,BW,power,TRUE,TRUE,TP
40,8,ode,91,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,91,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,92,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,92,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,92,vc,BW,power,TRUE,FALSE,FN
40,8,ode,92,vc,BMI,lin,FALSE,TRUE,FP
40,8,ode,93,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,93,vc,BW,power,TRUE,TRUE,TP
40,8,ode,93,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,94,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,94,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,94,vc,BW,power,TRUE,FALSE,FN
40,8,ode,94,vc,BMI,power,FALSE,TRUE,FP
40,8,ode,94,vc,CrCL,power,FALSE,TRUE,FP
40,8,ode,94,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,95,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,95,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,95,vc,BW,power,TRUE,FALSE,FN
40,8,ode,95,vc,CrCL,lin,FALSE,TRUE,FP
40,8,ode,96,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,96,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,96,vc,BW,power,TRUE,FALSE,FN
40,8,ode,96,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,97,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,97,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,97,vc,BW,power,TRUE,FALSE,FN
40,8,ode,97,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,98,cl,CrCL,power,TRUE,TRUE,TP
40,8,ode,98,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,98,vc,BW,power,TRUE,FALSE,FN
40,8,ode,98,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,99,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,99,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,99,vc,BW,power,TRUE,FALSE,FN
40,8,ode,99,cl,RACE,cat,FALSE,TRUE,FP
40,8,ode,99,vc,BW,lin,FALSE,TRUE,FP
40,8,ode,99,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,100,vc,SEX,cat,TRUE,TRUE,TP
40,8,ode,100,cl,CrCL,power,TRUE,FALSE,FN
40,8,ode,100,vc,BW,power,TRUE,FALSE,FN
40,8,ode,100,cl,CrCL,lin,FALSE,TRUE,FP
40,8,ode,100,vc,CrCL,lin,FALSE,TRUE,FP
40,9,linCmt,1,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,2,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,2,cl,SEX,cat,FALSE,TRUE,FP
40,9,linCmt,2,cl,BMI,lin,FALSE,TRUE,FP
40,9,linCmt,3,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,4,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,4,vc,CrCL,power,FALSE,TRUE,FP
40,9,linCmt,5,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,5,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,6,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,7,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,8,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,8,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,8,cl,CrCL,lin,FALSE,TRUE,FP
40,9,linCmt,9,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,9,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,10,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,11,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,11,vc,BW,power,FALSE,TRUE,FP
40,9,linCmt,12,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,12,cl,CrCL,power,FALSE,TRUE,FP
40,9,linCmt,12,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,13,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,13,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,13,cl,SEX,cat,FALSE,TRUE,FP
40,9,linCmt,14,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,15,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,15,cl,CrCL,power,FALSE,TRUE,FP
40,9,linCmt,16,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,17,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,18,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,18,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,18,vc,BW,power,FALSE,TRUE,FP
40,9,linCmt,18,vc,BMI,lin,FALSE,TRUE,FP
40,9,linCmt,18,cl,CrCL,lin,FALSE,TRUE,FP
40,9,linCmt,19,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,19,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,20,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,20,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,20,vc,BW,lin,FALSE,TRUE,FP
40,9,linCmt,20,cl,CrCL,lin,FALSE,TRUE,FP
40,9,linCmt,21,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,22,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,23,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,23,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,24,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,25,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,25,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,26,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,26,cl,BMI,lin,FALSE,TRUE,FP
40,9,linCmt,27,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,28,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,28,cl,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,28,cl,SEX,cat,FALSE,TRUE,FP
40,9,linCmt,29,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,29,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,30,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,30,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,30,cl,SEX,cat,FALSE,TRUE,FP
40,9,linCmt,30,cl,CrCL,lin,FALSE,TRUE,FP
40,9,linCmt,31,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,31,vc,BMI,power,FALSE,TRUE,FP
40,9,linCmt,31,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,32,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,33,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,33,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,34,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,34,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,35,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,35,vc,BMI,power,FALSE,TRUE,FP
40,9,linCmt,36,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,36,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,37,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,37,cl,BMI,lin,FALSE,TRUE,FP
40,9,linCmt,38,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,38,cl,CrCL,power,FALSE,TRUE,FP
40,9,linCmt,39,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,39,vc,BW,power,FALSE,TRUE,FP
40,9,linCmt,39,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,40,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,40,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,41,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,42,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,42,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,43,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,44,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,45,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,45,cl,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,45,vc,CrCL,power,FALSE,TRUE,FP
40,9,linCmt,45,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,46,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,46,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,47,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,47,vc,CrCL,power,FALSE,TRUE,FP
40,9,linCmt,47,vc,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,48,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,48,cl,CrCL,power,FALSE,TRUE,FP
40,9,linCmt,48,cl,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,49,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,49,cl,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,49,cl,BMI,lin,FALSE,TRUE,FP
40,9,linCmt,50,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,50,cl,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,50,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,51,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,52,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,52,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,53,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,53,cl,SEX,cat,FALSE,TRUE,FP
40,9,linCmt,53,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,54,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,54,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,55,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,55,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,56,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,56,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,57,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,58,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,59,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,59,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,60,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,60,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,60,cl,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,60,cl,SEX,cat,FALSE,TRUE,FP
40,9,linCmt,61,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,61,vc,BMI,lin,FALSE,TRUE,FP
40,9,linCmt,62,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,62,vc,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,62,cl,RACE,cat,FALSE,TRUE,FP
40,9,linCmt,63,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,63,cl,SEX,cat,FALSE,TRUE,FP
40,9,linCmt,64,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,64,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,65,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,65,cl,BMI,power,FALSE,TRUE,FP
40,9,linCmt,66,cl,BW,power,TRUE,FALSE,FN
40,9,linCmt,66,cl,BW,lin,FALSE,TRUE,FP
40,9,linCmt,67,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,68,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,69,cl,BW,power,TRUE,TRUE,TP
40,9,linCmt,69,vc,RACE,cat,FALSE,TRUE,FP
