sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,7,ode,TVVp,structural_other,80,32,1.932814312420765,1.955887210624363,1.932814312420765,2.354336913427626,3.2485465288309907
80,7,ode,cov_VcCL,structural_other,0.02,32,-13.266042443750015,-8.364225002895,27.57616929324998,41.528734369076616,66.637200240425
80,7,ode,var_CL,structural_other,0.1,32,-4.880349763549987,-3.4633767750249995,9.776336939350005,16.049558599570137,27.892359200429954
80,7,ode,var_Vc,structural_other,0.1,32,-34.66752636765001,-34.81436056284688,34.66752636765001,40.06988179631375,58.47555740285999
80,8,linCmt,CLcrCL,covariate_beta,0.5,28,-1.6526226438000002,0.5453432390071428,11.525310949100003,15.73347698163241,27.113529035300004
80,8,linCmt,VcBW,covariate_beta,1,28,-5.463494031650002,-5.265797418692859,9.935459857000001,13.883647954778683,21.70762311323
80,8,linCmt,VcSEX,covariate_beta,0.4054651081081644,28,-8.207116855363845,-4.306775326796588,14.473375390502152,18.557613453929285,26.908706809102295
80,8,linCmt,TVCL,structural_intercept,0.6,28,0.5169756590150029,0.7962893329721866,1.5319163650918308,3.594043984258305,5.630575921568975
80,8,linCmt,TVVc,structural_intercept,20,28,2.5555116829532754,2.2100915825230127,3.1345542740740395,4.9994982389261,8.969533249138575
80,8,linCmt,ResErr,structural_other,0.1,28,11.170205444499995,10.869923413449994,11.170205444499995,11.981117167458656,16.074273205799997
80,8,linCmt,TVKA,structural_other,0.7,28,0,0,0,0,0
80,8,linCmt,TVQ,structural_other,1.8,28,2.911384136859115,3.042440214644014,2.911384136859115,3.6878036966555348,5.502245533108908
80,8,linCmt,TVVp,structural_other,80,28,1.249744675124207,1.635581410102394,1.3017225359264284,2.2084285357512154,3.6093441774882202
80,8,linCmt,cov_VcCL,structural_other,0.02,28,-3.2286309335000096,6.751398404944646,27.151994723000016,38.40237302640704,60.43598135073501
80,8,linCmt,var_CL,structural_other,0.1,28,5.6699201924999905,2.8566150670499924,10.928870284249971,15.43518510161254,23.91983602119998
80,8,linCmt,var_Vc,structural_other,0.1,28,-20.031464761600017,-20.13208412858929,21.49794618789999,28.395658471502472,43.27581702184
80,8,ode,CLcrCL,covariate_beta,0.5,27,-1.2461832372000048,1.3514901812518532,10.852497870599997,15.495808507906943,27.246662996999998
80,8,ode,VcBW,covariate_beta,1,27,-2.771530876299999,-5.0192808464555565,9.928002274900006,13.96786515816981,22.03308999284
80,8,ode,VcSEX,covariate_beta,0.4054651081081644,27,-7.894496282680221,-3.689466023891732,14.335607823659721,18.50594135648384,26.98624286912651
80,8,ode,TVCL,structural_intercept,0.6,27,0.5470934966934997,0.7530813868256824,1.456473020372958,3.661315591238671,5.711452160747423
80,8,ode,TVVc,structural_intercept,20,27,2.350263405924604,1.9725104814918915,2.8700974670056745,4.851321776698693,9.064632311602644
80,8,ode,ResErr,structural_other,0.1,27,11.445426639999992,11.41132946777777,11.445426639999992,12.356604489915066,16.167692445199997
80,8,ode,TVKA,structural_other,0.7,27,0,0,0,0,0
80,8,ode,TVQ,structural_other,1.8,27,2.6752681402555747,3.033959565287324,2.6752681402555747,3.69294586809715,5.43640163991385
80,8,ode,TVVp,structural_other,80,27,1.3148934001533341,1.6646970099928855,1.3148934001533341,2.2477469226497773,3.6858308530475954
80,8,ode,cov_VcCL,structural_other,0.02,27,0.5888261950000653,7.341497584798147,28.39270872400001,38.502721478684634,60.21437691646996
80,8,ode,var_CL,structural_other,0.1,27,6.581686194999977,3.122593716548146,11.22706910600002,15.660051177604014,23.960363909400055
80,8,ode,var_Vc,structural_other,0.1,27,-19.66513156679997,-20.185990383818524,23.45728758360001,28.80624941309236,44.695509124440015
80,9,linCmt,CLBW,covariate_beta,0.75,33,2.4135465849333277,1.0786373894424253,22.815620425066673,22.058943249162862,29.038082509120006
80,9,linCmt,TVCL,structural_intercept,0.6,33,-0.8375197399833056,-0.6577136915421197,2.4715736342293404,4.52947847891492,8.20732605674122
80,9,linCmt,TVVc,structural_intercept,20,33,0.19119278337013768,0.1777677100634919,2.4985303415140336,3.456224958544305,5.1724203785732215
80,9,linCmt,ResErr,structural_other,0.1,33,16.400518897999998,16.463756546575752,16.400518897999998,17.65090974180743,21.517004022799995
80,9,linCmt,TVKA,structural_other,0.7,33,0,0,0,0,0
80,9,linCmt,TVQ,structural_other,1.8,33,4.29632462801028,4.202262336626868,4.29632462801028,4.452927850564505,5.800453148349158
80,9,linCmt,TVVp,structural_other,80,33,2.0035627528939415,2.0036031227358055,2.0035627528939415,2.2801367963713144,2.9656418949355436
80,9,linCmt,cov_VcCL,structural_other,0.02,33,-8.980489233500007,-16.343334944746974,25.886723071999945,38.11671658429663,55.90212536655999
80,9,linCmt,var_CL,structural_other,0.1,33,-8.384424136400003,-5.219161382418182,13.43343184859999,19.90806561181561,33.634135897040004
80,9,linCmt,var_Vc,structural_other,0.1,33,-43.13576727400001,-43.07379442362728,43.13576727400001,47.57573726289015,68.59666905442
80,9,ode,CLBW,covariate_beta,0.75,34,3.957916491333332,1.2437809451725503,22.507689749466664,21.782157490636436,29.03981470581334
80,9,ode,TVCL,structural_intercept,0.6,34,-0.4326255234280152,-0.4485258287981214,2.739387368564402,4.546889579211419,8.126609199626058
80,9,ode,TVVc,structural_intercept,20,34,0.39522141161159924,0.1698592693561619,2.4347762141410727,3.373057098541167,5.049471965475693
80,9,ode,ResErr,structural_other,0.1,34,16.648342475499998,16.493763602441174,16.648342475499998,17.636278546588922,21.632395939399995
80,9,ode,TVKA,structural_other,0.7,34,0,0,0,0,0
80,9,ode,TVQ,structural_other,1.8,34,4.388469020829696,4.331331194889384,4.388469020829696,4.577838470143593,5.887281093603663
80,9,ode,TVVp,structural_other,80,34,2.222616310097685,2.138847306013542,2.222616310097685,2.383950992142042,3.1258994340447774
80,9,ode,cov_VcCL,structural_other,0.02,34,-10.328009160499994,-16.762701880445583,27.013803170499994,37.28154350332831,56.11345978428999
80,9,ode,var_CL,structural_other,0.1,34,-7.8485414853500455,-5.748304841520597,13.433114683949999,19.921427029703658,32.64029248244004
80,9,ode,var_Vc,structural_other,0.1,34,-41.657865175649995,-43.00897986454706,41.657865175649995,47.31028121389292,69.11644228907001
80,10,linCmt,CLBW,covariate_beta,0.75,44,0.6670612481333309,1.4928891864818166,16.17291278233333,19.512528411003878,32.166379624280005
80,10,linCmt,VcSEX,covariate_beta,0.4054651081081644,44,-9.545753545787042,-9.591605034812302,14.874418368836704,20.21559731368771,32.73324656548713
80,10,linCmt,TVCL,structural_intercept,0.6,44,-10.297646760713329,-10.452074828519283,10.297646760713329,11.890283004090364,16.53839265321821
80,10,linCmt,TVVc,structural_intercept,20,44,2.606370561811042,2.4326415893489974,3.203810221815377,5.623159464282446,10.017027271270779
80,10,linCmt,ResErr,structural_other,0.1,44,12.891754126499988,12.601539797113631,12.891754126499988,13.31442640375439,17.7677537493
80,10,linCmt,TVKA,structural_other,0.7,44,0,0,0,0,0
80,10,linCmt,TVQ,structural_other,1.8,44,3.0323796248567945,3.274232043828857,3.0323796248567945,3.754806423637718,5.98942021086254
80,10,linCmt,TVVp,structural_other,80,44,1.6530886342924145,1.623605534102128,1.6530886342924145,2.032972704559055,3.421981193741485
80,10,linCmt,cov_VcCL,structural_other,0.02,44,3.699680976500018,-1.5233562676274919,29.46102645924995,41.90375976913864,62.61820995555002
80,10,linCmt,var_CL,structural_other,0.1,44,-3.152088133150023,-1.4078535492522743,8.13004551250001,15.109913370722982,26.208372725900027
80,10,linCmt,var_Vc,structural_other,0.1,44,-32.55478146480001,-31.411740044729548,32.55478146480001,35.98231374008487,51.43669513645
80,10,ode,CLBW,covariate_beta,0.75,46,0.6311897234000015,1.4145026571739137,15.624992896666672,19.299192336965127,31.78286495146666
80,10,ode,VcSEX,covariate_beta,0.4054651081081644,46,-9.747579889444141,-9.650367997613689,14.916316124303908,19.90517171813593,32.77697867943581
