sample_N,scenario,structure,estimator,outer_opt,dataset_id,status,converged,cn_below_cutoff,cov_ok,objf,cond_num_cor,cond_num_cor_source,convergence_code,min_suc,cov_step,est_bnd,phys_bnd,est_family,cov_source,n_selected,n_true,n_true_hit,n_false_pos,exact_match,fit_runtime_sec,message
40,1,linCmt,vae,NA,1,ok,TRUE,TRUE,TRUE,-746.701484344818,7.171666042982463,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,31.943291187286377,
40,1,linCmt,vae,NA,2,ok,TRUE,TRUE,TRUE,-751.024956238742,77.70979370527957,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.54392099380493,
40,1,linCmt,vae,NA,3,ok,TRUE,TRUE,TRUE,-729.5758569417519,23.88713753502984,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.754578828811646,
40,1,linCmt,vae,NA,4,ok,TRUE,TRUE,TRUE,-775.7128908082033,7.10269783348229,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.902574062347412,
40,1,linCmt,vae,NA,5,ok,TRUE,TRUE,TRUE,-738.7794483463729,4.4205973722225425,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.501085996627808,
40,1,linCmt,vae,NA,6,ok,TRUE,TRUE,TRUE,-733.7928669444611,8.483714671329436,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.648046255111694,
40,1,linCmt,vae,NA,7,ok,TRUE,TRUE,TRUE,-770.2001526983686,14.725654566556,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.536820650100708,
40,1,linCmt,vae,NA,8,ok,TRUE,TRUE,TRUE,-768.8084213416328,40.387988232951145,native,NA,TRUE,TRUE,NA,FALSE,focei,"|r|,|s|",3,0,0,3,FALSE,32.76458811759949,
40,1,linCmt,vae,NA,9,ok,TRUE,TRUE,TRUE,-749.8748785788108,44.974527959756095,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,29.85770869255066,
40,1,linCmt,vae,NA,10,ok,TRUE,TRUE,TRUE,-749.6075843557174,4.605629853624578,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.851528644561768,
40,1,linCmt,vae,NA,11,ok,TRUE,TRUE,TRUE,-743.4588906155124,7.215127167892003,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.610556840896606,
40,1,linCmt,vae,NA,12,ok,TRUE,TRUE,TRUE,-797.6119725658839,18.462673642539446,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.338772296905518,
40,1,linCmt,vae,NA,13,ok,TRUE,TRUE,TRUE,-719.0760218045117,7.021690810419515,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.498300790786743,
40,1,linCmt,vae,NA,14,ok,TRUE,TRUE,TRUE,-755.8054103308758,3.858201655992411,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.312399864196777,
40,1,linCmt,vae,NA,15,ok,TRUE,TRUE,TRUE,-712.3986154536974,9.364728286946,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.63455367088318,
40,1,linCmt,vae,NA,16,ok,TRUE,TRUE,TRUE,-772.9543503364287,36.82598246962024,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.74753212928772,
40,1,linCmt,vae,NA,17,ok,TRUE,TRUE,TRUE,-774.3646794847043,4.20376802448174,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.81385111808777,
40,1,linCmt,vae,NA,18,ok,TRUE,TRUE,TRUE,-799.106389064124,5.7378695798019965,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.978039741516113,
40,1,linCmt,vae,NA,19,ok,TRUE,TRUE,TRUE,-735.4348695690745,4.038484221677478,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.46576452255249,
40,1,linCmt,vae,NA,20,ok,TRUE,TRUE,TRUE,-731.198041803726,19.89570831931102,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,31.23104429244995,
40,1,linCmt,vae,NA,21,ok,TRUE,TRUE,TRUE,-721.3112473008737,5.710874474719533,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.12193536758423,
40,1,linCmt,vae,NA,22,ok,TRUE,TRUE,TRUE,-744.9432533110823,76.80386379694058,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.689404010772705,
40,1,linCmt,vae,NA,23,ok,TRUE,TRUE,TRUE,-751.8074248561264,4.327291756401067,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.9093656539917,
40,1,linCmt,vae,NA,24,ok,TRUE,TRUE,TRUE,-754.4887918305844,5.323112478316652,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.801072359085083,
40,1,linCmt,vae,NA,25,ok,TRUE,TRUE,TRUE,-722.9591659549869,8.356813192054782,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.64285635948181,
40,1,linCmt,vae,NA,26,ok,TRUE,TRUE,TRUE,-781.8417956741569,85.73654725273818,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,30.934204816818237,
40,1,linCmt,vae,NA,27,ok,TRUE,TRUE,TRUE,-754.6633118791713,4.005975252603357,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.62937903404236,
40,1,linCmt,vae,NA,28,ok,TRUE,TRUE,TRUE,-686.9550619362602,4.130421048216338,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.68031620979309,
40,1,linCmt,vae,NA,29,ok,TRUE,TRUE,TRUE,-762.2745883128796,49.314377137846485,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,0,0,3,FALSE,31.139224767684937,
40,1,linCmt,vae,NA,30,ok,TRUE,TRUE,TRUE,-765.6534928477662,64.6152796262769,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,30.055508136749268,
40,1,linCmt,vae,NA,31,ok,TRUE,TRUE,TRUE,-731.9657585773333,8.278914624794693,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,31.245548009872437,
40,1,linCmt,vae,NA,32,ok,TRUE,TRUE,TRUE,-733.4626288133943,8.099063728771709,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.55592441558838,
40,1,linCmt,vae,NA,33,ok,TRUE,TRUE,TRUE,-699.4417489382145,8.748977219236746,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.735244750976562,
40,1,linCmt,vae,NA,34,ok,TRUE,TRUE,TRUE,-774.7039700927718,3.355175755097205,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,26.06459355354309,
40,1,linCmt,vae,NA,35,ok,TRUE,TRUE,TRUE,-769.7295577354442,3.1785573701594703,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.380187273025513,
40,1,linCmt,vae,NA,36,ok,TRUE,TRUE,TRUE,-759.4919994267893,2.2893229809144007,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.915542364120483,
40,1,linCmt,vae,NA,37,ok,TRUE,TRUE,TRUE,-721.4712329883056,27.24763846601312,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.29357624053955,
40,1,linCmt,vae,NA,38,ok,TRUE,TRUE,TRUE,-770.2614732720921,4.4245042522707765,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.173189163208008,
40,1,linCmt,vae,NA,39,ok,TRUE,TRUE,TRUE,-766.8179121248794,310.5280407360233,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",4,0,0,4,FALSE,33.08061194419861,
40,1,linCmt,vae,NA,40,ok,TRUE,TRUE,TRUE,-739.8398957700582,5.669746650396074,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,31.81227684020996,
40,1,linCmt,vae,NA,41,ok,TRUE,TRUE,TRUE,-740.4098349959563,6.0754777600625065,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,31.01735806465149,
40,1,linCmt,vae,NA,42,ok,TRUE,TRUE,TRUE,-769.6185266575184,7.296817888632653,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,31.942803859710693,
40,1,linCmt,vae,NA,43,ok,TRUE,TRUE,TRUE,-756.1078160331539,67.14564411377623,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,32.449742555618286,
40,1,linCmt,vae,NA,44,ok,TRUE,TRUE,TRUE,-765.1676594660431,4.079068908973633,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.95999836921692,
40,1,linCmt,vae,NA,45,ok,TRUE,TRUE,TRUE,-712.428686086572,10.528561963666121,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.435760021209717,
40,1,linCmt,vae,NA,46,ok,TRUE,TRUE,TRUE,-780.8041057249216,3.646081509574231,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.8189435005188,
40,1,linCmt,vae,NA,47,ok,TRUE,TRUE,TRUE,-733.1425591510798,11.682480756631664,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.402650356292725,
40,1,linCmt,vae,NA,48,ok,TRUE,TRUE,TRUE,-751.1872891226031,4.127793973882797,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.101858615875244,
40,1,linCmt,vae,NA,49,ok,TRUE,TRUE,TRUE,-761.9922381496028,6.389369578761585,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.389036655426025,
40,1,linCmt,vae,NA,50,ok,TRUE,TRUE,TRUE,-746.6503067003047,3.7425521574602314,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.596213579177856,
40,1,linCmt,vae,NA,51,ok,TRUE,TRUE,TRUE,-724.3384506862915,4.672377152464507,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.86291003227234,
40,1,linCmt,vae,NA,52,ok,TRUE,TRUE,TRUE,-734.060715728433,3.5462647233614675,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.225467920303345,
40,1,linCmt,vae,NA,53,ok,TRUE,TRUE,TRUE,-786.5367927676772,5.0388057300377715,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.757093906402588,
40,1,linCmt,vae,NA,54,ok,TRUE,TRUE,TRUE,-749.425489961127,6.559011075077539,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.205504894256592,
40,1,linCmt,vae,NA,55,ok,TRUE,TRUE,TRUE,-737.6807098114598,49.88100727978378,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.260887384414673,
40,1,linCmt,vae,NA,56,ok,TRUE,TRUE,TRUE,-719.3411610805007,11.931547323631397,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,28.699233055114746,
40,1,linCmt,vae,NA,57,ok,TRUE,TRUE,TRUE,-788.1079365892277,8.3808075230906,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.960299491882324,
40,1,linCmt,vae,NA,58,ok,TRUE,TRUE,TRUE,-711.9900132426528,4.988158758856476,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,31.14306616783142,
40,1,linCmt,vae,NA,59,ok,TRUE,TRUE,TRUE,-723.8772292218039,3.8711994663879965,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.012410402297974,
40,1,linCmt,vae,NA,60,ok,TRUE,TRUE,TRUE,-738.45715571224,42.93128961479759,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.862735509872437,
40,1,linCmt,vae,NA,61,ok,TRUE,TRUE,TRUE,-739.2439722773026,5.149576341652562,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.96852159500122,
40,1,linCmt,vae,NA,62,ok,TRUE,TRUE,TRUE,-807.6119530377501,10.09570959097765,native,NA,TRUE,TRUE,NA,FALSE,focei,"|r|,|s|",2,0,0,2,FALSE,30.894237756729126,
40,1,linCmt,vae,NA,63,ok,TRUE,TRUE,TRUE,-765.9729123281111,9.785894932205423,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.885406970977783,
40,1,linCmt,vae,NA,64,ok,TRUE,TRUE,TRUE,-725.1278422595766,4.940068553274524,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.22081708908081,
40,1,linCmt,vae,NA,65,ok,TRUE,TRUE,TRUE,-755.8435639197481,3.665225113802588,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.72046184539795,
40,1,linCmt,vae,NA,66,ok,TRUE,TRUE,TRUE,-715.8774269387542,6.748339215909128,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.901159048080444,
40,1,linCmt,vae,NA,67,ok,TRUE,TRUE,TRUE,-705.6155100133172,40.51876191187461,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.826187133789062,
40,1,linCmt,vae,NA,68,ok,TRUE,TRUE,TRUE,-748.9277514028757,85.43108936772666,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,29.701011180877686,
40,1,linCmt,vae,NA,69,ok,TRUE,TRUE,TRUE,-762.1958994248413,6.426387618851478,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.295564889907837,
40,1,linCmt,vae,NA,70,ok,TRUE,TRUE,TRUE,-755.3847044948002,7.048550736374483,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.973156929016113,
40,1,linCmt,vae,NA,71,ok,TRUE,TRUE,TRUE,-802.1922153943647,4.2978437534909295,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.078352689743042,
40,1,linCmt,vae,NA,72,ok,TRUE,TRUE,TRUE,-751.4624480376996,4.471117295793035,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.79583215713501,
40,1,linCmt,vae,NA,73,ok,TRUE,TRUE,TRUE,-781.6156068962443,17.21198818151044,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,31.0029616355896,
40,1,linCmt,vae,NA,74,ok,TRUE,TRUE,TRUE,-726.441555615292,28.229236143196964,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.389142990112305,
40,1,linCmt,vae,NA,75,ok,TRUE,TRUE,TRUE,-675.5672452427749,35.702337105752555,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.834323406219482,
40,1,linCmt,vae,NA,76,ok,TRUE,TRUE,TRUE,-792.4170921811972,4.786496579423318,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.7405207157135,
40,1,linCmt,vae,NA,77,ok,TRUE,TRUE,TRUE,-747.0079125301907,3.578094807248625,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.186283349990845,
40,1,linCmt,vae,NA,78,ok,TRUE,TRUE,TRUE,-754.0904209233748,4.481730604014163,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.86218547821045,
40,1,linCmt,vae,NA,79,ok,TRUE,TRUE,TRUE,-766.7223246083491,4.1103128754420375,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.18970489501953,
40,1,linCmt,vae,NA,80,ok,TRUE,TRUE,TRUE,-749.9584892558753,5.264132527215222,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.83511781692505,
40,1,linCmt,vae,NA,81,ok,TRUE,TRUE,TRUE,-736.5123176712228,26.98755089272235,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.484508991241455,
40,1,linCmt,vae,NA,82,ok,TRUE,TRUE,TRUE,-786.6521617036846,4.950107528180824,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.038079500198364,
40,1,linCmt,vae,NA,83,ok,TRUE,TRUE,TRUE,-773.8423564928178,9.398733999339424,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.96084237098694,
40,1,linCmt,vae,NA,84,ok,TRUE,TRUE,TRUE,-729.9806817231661,7.362654902132143,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.179189205169678,
40,1,linCmt,vae,NA,85,ok,TRUE,TRUE,TRUE,-774.201396939701,4.9863727430656795,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.777782678604126,
40,1,linCmt,vae,NA,86,ok,TRUE,TRUE,TRUE,-731.2514786743885,15.21160294649593,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.230475425720215,
40,1,linCmt,vae,NA,87,ok,TRUE,TRUE,TRUE,-768.0488444191058,18.838744559706274,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,30.406808853149414,
40,1,linCmt,vae,NA,88,ok,TRUE,TRUE,TRUE,-758.6310632657938,5.862152737002295,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.842705488204956,
40,1,linCmt,vae,NA,89,ok,TRUE,TRUE,TRUE,-701.3546350211503,7.628577237992771,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.34170627593994,
40,1,linCmt,vae,NA,90,ok,TRUE,TRUE,TRUE,-737.3960600935756,5.0689062526127255,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.109436750411987,
40,1,linCmt,vae,NA,91,ok,TRUE,TRUE,TRUE,-731.6666193023914,4.779384485356434,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.156064987182617,
40,1,linCmt,vae,NA,92,ok,TRUE,TRUE,TRUE,-776.9666870823705,4.820301868608479,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.82821798324585,
40,1,linCmt,vae,NA,93,ok,TRUE,TRUE,TRUE,-737.4649455006532,6.234263130382666,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.290271997451782,
40,1,linCmt,vae,NA,94,ok,TRUE,TRUE,TRUE,-728.3011728497855,7.735950468463501,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,29.924365282058716,
40,1,linCmt,vae,NA,95,ok,TRUE,TRUE,TRUE,-729.117490038869,4.660686049631663,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,24.902819395065308,
40,1,linCmt,vae,NA,96,ok,TRUE,TRUE,TRUE,-698.3401821400936,4.622909390470377,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.779276847839355,
40,1,linCmt,vae,NA,97,ok,TRUE,TRUE,TRUE,-806.46725010069,10.839768811123465,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,31.21991205215454,
40,1,linCmt,vae,NA,98,ok,TRUE,TRUE,TRUE,-724.6945968477654,8.348003158740655,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,26.379175424575806,
40,1,linCmt,vae,NA,99,ok,TRUE,TRUE,TRUE,-758.4912110586645,3.6051507906612255,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,25.788191318511963,
40,1,linCmt,vae,NA,100,ok,TRUE,TRUE,TRUE,-734.5498553845998,74.1270305881104,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,30.502103090286255,
40,1,ode,vae,NA,1,ok,TRUE,TRUE,TRUE,-745.7061098433142,13.163121643707042,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,40.82451033592224,
40,1,ode,vae,NA,2,ok,TRUE,TRUE,TRUE,-751.8152532997663,10.993560901030872,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,40.32466745376587,
40,1,ode,vae,NA,3,ok,TRUE,TRUE,TRUE,-729.9969766065545,214.74891125925083,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,40.30898976325989,
40,1,ode,vae,NA,4,ok,TRUE,TRUE,TRUE,-771.4999443961896,26.519120886569212,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.440407514572144,
40,1,ode,vae,NA,5,ok,TRUE,TRUE,TRUE,-738.0353201692469,564.4264644212575,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.236172676086426,
40,1,ode,vae,NA,6,ok,TRUE,TRUE,TRUE,-733.3803219645507,7.650414629832209,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.18106389045715,
40,1,ode,vae,NA,7,ok,TRUE,TRUE,TRUE,-770.2921792934264,11.185552035030419,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,40.97092390060425,
40,1,ode,vae,NA,8,ok,TRUE,FALSE,TRUE,-769.5835476162093,70834.19589352042,native,NA,TRUE,TRUE,NA,FALSE,focei,"|r|,|s|",3,0,0,3,FALSE,43.43774104118347,
40,1,ode,vae,NA,9,ok,TRUE,TRUE,TRUE,-749.4075299572037,6.370447916488731,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,41.337759494781494,
40,1,ode,vae,NA,10,ok,TRUE,TRUE,TRUE,-749.6874609173393,11.873138550497073,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.24939846992493,
40,1,ode,vae,NA,11,ok,TRUE,TRUE,TRUE,-743.5131784521087,9.499122915236121,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,34.94376468658447,
40,1,ode,vae,NA,12,ok,TRUE,TRUE,TRUE,-798.7539939263594,15.101546956120051,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,40.23651123046875,
40,1,ode,vae,NA,13,ok,TRUE,TRUE,TRUE,-717.1499203597461,17.405030410666065,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.488625049591064,
40,1,ode,vae,NA,14,ok,TRUE,TRUE,TRUE,-754.0632121034488,10.09615928688775,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.12799024581909,
40,1,ode,vae,NA,15,ok,TRUE,TRUE,TRUE,-710.6347321256984,7.818951958954077,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.35424542427063,
40,1,ode,vae,NA,16,ok,TRUE,TRUE,TRUE,-774.0243448116258,34.035798452074445,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,40.16913104057312,
40,1,ode,vae,NA,17,ok,TRUE,TRUE,TRUE,-776.3630384414307,7.999034299106297,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,34.96540689468384,
40,1,ode,vae,NA,18,ok,TRUE,TRUE,TRUE,-799.7645988931912,10.679488381298222,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,41.33106517791748,
40,1,ode,vae,NA,19,ok,TRUE,TRUE,TRUE,-735.450782084089,86.15536061928205,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.79764127731323,
40,1,ode,vae,NA,20,ok,TRUE,FALSE,TRUE,-730.1742323292019,1107.5276776805033,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,41.954549074172974,
40,1,ode,vae,NA,21,ok,TRUE,TRUE,TRUE,-721.8119390384873,4.412427062720123,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.44387197494507,
40,1,ode,vae,NA,22,ok,TRUE,TRUE,TRUE,-744.6592413258243,159.32122865553282,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,40.54267978668213,
40,1,ode,vae,NA,23,ok,TRUE,TRUE,TRUE,-754.1352098871782,11.251352030247139,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,34.95067524909973,
40,1,ode,vae,NA,24,ok,TRUE,TRUE,TRUE,-754.4045135187393,149.9540966385998,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.04917526245117,
40,1,ode,vae,NA,25,ok,TRUE,TRUE,TRUE,-723.4044939826452,80.16765910631301,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.079076528549194,
40,1,ode,vae,NA,26,ok,TRUE,TRUE,TRUE,-782.2669233114831,55.073846282710726,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,42.90031933784485,
40,1,ode,vae,NA,27,ok,TRUE,TRUE,TRUE,-753.5273675918718,15.830432377541202,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,35.33895397186279,
40,1,ode,vae,NA,28,ok,TRUE,TRUE,TRUE,-685.5248206706468,13.950497382719574,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,0,0,0,TRUE,34.8628351688385,
40,1,ode,vae,NA,29,ok,TRUE,TRUE,TRUE,-759.5000109279425,76.66748218247292,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,0,0,3,FALSE,41.92401313781738,
40,1,ode,vae,NA,30,ok,TRUE,TRUE,TRUE,-766.7576380650315,59.12202590856078,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,40.15198302268982,
40,1,ode,vae,NA,31,ok,TRUE,TRUE,TRUE,-731.4103518419412,11.24406967670258,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,0,0,2,FALSE,42.620638608932495,
40,1,ode,vae,NA,32,ok,TRUE,TRUE,TRUE,-730.1143817804985,7.964003318995177,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,0,0,1,FALSE,40.63368797302246,
