sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,12,linCmt,TVVc,structural_intercept,20,100,-3.2103883354634988,-4.460059970627559,5.910752594851978,10.754037310538179,17.828891981432818
80,12,linCmt,ResErr,structural_other,0.1,100,12.672927540499993,12.649741357225997,12.672927540499993,13.819358243333516,19.949186030699995
80,12,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,12,linCmt,TVQ,structural_other,1.8,100,3.125271386435295,3.3515998147236914,3.125271386435295,3.842823967802828,5.6552918002768156
80,12,linCmt,TVVp,structural_other,80,100,1.2821501439364003,1.3626641978350644,1.351767943921729,1.9213445414869272,3.2057872558187483
80,12,linCmt,cov_VcCL,structural_other,0.02,100,-8.606674125750018,-4.417267825280051,28.619755409250025,40.21908455912534,67.58390388000501
80,12,linCmt,var_CL,structural_other,0.1,100,-6.245428071550006,-6.345226660206009,13.109796408750007,16.940665622811906,26.583255085830025
80,12,linCmt,var_Vc,structural_other,0.1,100,-26.765445258800014,-27.320016923403006,26.88314750830003,33.1933340009391,50.75932025446001
80,12,ode,CLBW,covariate_beta,0.75,88,-20.967989832866664,-38.79093502512261,24.164484383266664,66.57491896832838,98.95018839790892
80,12,ode,VcBW,covariate_beta,1,84,-98.451646298345,-56.466001117430494,98.451646298345,72.54740568093297,99.0399932247254
80,12,ode,VcSEX,covariate_beta,0.4054651081081644,99,-0.4651265799328173,2.1102804225515572,15.122447521299057,23.878819197787653,38.17946830742808
80,12,ode,TVCL,structural_intercept,0.6,100,-5.739416570681055,-5.8439913135156205,6.678070844788479,11.722069045718731,18.700667974658312
80,12,ode,TVVc,structural_intercept,20,100,-3.3702919836810357,-4.463370709114697,5.686800363253299,10.718356946515147,17.842544890519914
80,12,ode,ResErr,structural_other,0.1,100,12.584998237999995,12.688608638658994,12.584998237999995,13.892779658600329,19.6525368658
80,12,ode,TVKA,structural_other,0.7,100,0,0,0,0,0
80,12,ode,TVQ,structural_other,1.8,100,3.1264486631550286,3.3409306177756504,3.1264486631550286,3.836459749683358,5.722884348170034
80,12,ode,TVVp,structural_other,80,100,1.3567243276277363,1.3839758188963938,1.379692333861966,1.9531934233642092,3.230322964988086
80,12,ode,cov_VcCL,structural_other,0.02,100,-8.220837740500023,-4.416359686123203,28.770228733749992,40.34035591152336,67.39133235299505
