sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,8,linCmt,var_CL,structural_other,0.1,64,-3.7532766280999956,-0.4785714286656255,10.921567411450006,16.27427690978033,23.940860998799998
80,8,linCmt,var_Vc,structural_other,0.1,64,-21.481966215250004,-21.23576156428125,22.939353436999994,29.67083062178769,46.47622414105001
80,8,ode,CLcrCL,covariate_beta,0.5,64,-2.4775743503999967,-2.8311660271125,12.607145032099998,17.457664687527927,29.55811174742
80,8,ode,VcBW,covariate_beta,1,64,-4.042736129950003,-5.1684034354578134,10.084372365450001,15.834985024774321,24.302824765460006
80,8,ode,VcSEX,covariate_beta,0.4054651081081644,64,-7.574298640136429,-5.310043983068405,14.413085935269809,19.900453601534903,31.497765997997114
80,8,ode,TVCL,structural_intercept,0.6,64,0.13983708736195477,0.3568455982646465,2.4036897496219343,3.6170346490824636,5.903755214167362
80,8,ode,TVVc,structural_intercept,20,64,2.3765497869173124,2.366726170084027,3.7769246403855568,5.395582514447212,9.193024629262467
80,8,ode,ResErr,structural_other,0.1,64,10.972586345999998,10.779804916729683,10.972586345999998,11.855571715324409,16.332294292399997
80,8,ode,TVKA,structural_other,0.7,64,0,0,0,0,0
80,8,ode,TVQ,structural_other,1.8,64,3.195079330319471,3.069990824752606,3.195079330319471,3.6222043789977074,5.457175091944009
80,8,ode,TVVp,structural_other,80,64,1.3274605241945903,1.4785021572452424,1.3476246655954771,2.0652781869407817,2.922999481932157
80,8,ode,cov_VcCL,structural_other,0.02,64,8.05749651000002,12.339110430209374,28.57719754875,40.54131224430051,61.93127583459997
80,8,ode,var_CL,structural_other,0.1,64,-3.765594811400014,-0.4465736213890674,10.919523656199976,16.293533399767668,24.1685875455
80,8,ode,var_Vc,structural_other,0.1,64,-21.667741344699994,-21.173708017396876,23.296729517749977,29.690243401056488,46.276671354850016
80,9,linCmt,CLBW,covariate_beta,0.75,61,2.4135465849333277,0.7745464254907117,18.113169205866665,21.959533141136717,32.65001985199999
80,9,linCmt,TVCL,structural_intercept,0.6,61,0.3764912833720454,0.04847756791490913,2.8230968669254084,4.712435591151291,8.55933666252499
80,9,linCmt,TVVc,structural_intercept,20,61,0.5703448206971728,0.22195191596310598,2.0393612546224915,3.14198262658653,5.127305402966158
80,9,linCmt,ResErr,structural_other,0.1,61,16.524501885,16.507705615999996,16.524501885,17.452432244849252,21.578253918999994
80,9,linCmt,TVKA,structural_other,0.7,61,0,0,0,0,0
80,9,linCmt,TVQ,structural_other,1.8,61,4.29632462801028,4.166720642275762,4.29632462801028,4.408584098049876,5.729948980269066
80,9,linCmt,TVVp,structural_other,80,61,1.9090913707819366,1.8882752484088354,1.9090913707819366,2.1957803481982694,3.1294033808802446
80,9,linCmt,cov_VcCL,structural_other,0.02,61,-18.43219769000006,-18.766225327596807,26.004752326499997,41.562961971576264,63.27246939225002
80,9,linCmt,var_CL,structural_other,0.1,61,-8.272759013300018,-6.547477223177052,12.531054795400024,19.089102235178775,30.816513098399984
80,9,linCmt,var_Vc,structural_other,0.1,61,-48.27278915269998,-44.398476085419674,48.27278915269998,48.28225653653793,68.10497842890001
80,9,ode,CLBW,covariate_beta,0.75,59,2.58614750226666,0.5923451956949153,18.316159995066663,21.858465833165248,32.863148130400006
