sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,2,ode,VcSEX,covariate_beta,0.4054651081081644,95,-10.009978295428851,-7.623029061914026,13.394653583199903,20.537040287308734,35.1083264674379
80,2,ode,TVCL,structural_intercept,0.6,97,0.4489235021173007,0.7663146851189896,2.531404914552615,6.053739329325408,7.547328953965901
80,2,ode,TVVc,structural_intercept,20,97,1.9779926420804192,2.0482042213600815,4.195032918358752,7.27042791254561,10.535890453318277
80,2,ode,ResErr,structural_other,0.1,97,9.273623963999999,9.48504262900618,9.273623963999999,10.492278180415733,15.283878094999997
80,2,ode,TVKA,structural_other,0.7,97,0,0,0,0,0
80,2,ode,TVQ,structural_other,1.8,97,2.7804362825891222,2.8790186380059684,2.7804362825891222,3.3699459376802707,4.913109530261216
80,2,ode,TVVp,structural_other,80,97,1.344200885084632,1.3291630323231618,1.3565621877307876,1.8279905160751342,2.8702561950261862
80,2,ode,cov_VcCL,structural_other,0.02,97,-7.336280690999983,-3.9442361788721696,26.48287019750007,39.62640772012439,62.175865949900015
80,2,ode,var_CL,structural_other,0.1,97,-3.2051398335000147,-1.8228653996309316,12.34755984819999,17.035931940829872,26.659904851360018
80,2,ode,var_Vc,structural_other,0.1,97,-26.975705681100038,-25.339202937352585,26.975705681100038,32.117396029859826,49.670022070959995
80,3,linCmt,VcBW,covariate_beta,1,95,-8.815489191799998,-6.470944603448421,14.9623842999,20.738631438878034,33.61375539180001
80,3,linCmt,TVCL,structural_intercept,0.6,100,0.824937487311328,0.7929427009359822,2.9416691170668274,7.7623666479223346,8.035611548098679
80,3,linCmt,TVVc,structural_intercept,20,100,1.0863159141569145,2.1108162373065937,3.0357120651122576,8.028520112300598,9.28500129531816
80,3,linCmt,ResErr,structural_other,0.1,100,11.731991769499995,11.933210358629994,11.731991769499995,12.893518935360838,18.392939015699998
80,3,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,3,linCmt,TVQ,structural_other,1.8,100,3.3415978462411067,3.3782005956530434,3.3415978462411067,3.7473612321571967,5.273965346440171
80,3,linCmt,TVVp,structural_other,80,100,1.6923846270276321,1.6500648700546805,1.72272021220806,2.1797143518208184,3.4060508514726853
80,3,linCmt,cov_VcCL,structural_other,0.02,100,-6.351851554000001,-6.7379433400041515,26.57946361549999,44.777276434774585,77.13843169625004
80,3,linCmt,var_CL,structural_other,0.1,100,-4.739431981549982,-2.264259543538003,13.58496565649997,17.05308217257443,24.957578974400004
80,3,linCmt,var_Vc,structural_other,0.1,100,-37.424612501799984,-36.038301768551,37.424612501799984,40.316675527874715,56.846186980439995
80,3,ode,VcBW,covariate_beta,1,87,-6.5330176644999955,-6.203127412632184,15.147586520800004,20.931087195052005,34.029188615500004
80,3,ode,TVCL,structural_intercept,0.6,92,0.44863163375365633,0.2096232587594794,2.991554645179954,7.014721524025809,7.92544759561564
80,3,ode,TVVc,structural_intercept,20,92,0.9983883466815512,2.0427858667212524,3.2614520329069125,8.184924605973027,9.333845172509813
80,3,ode,ResErr,structural_other,0.1,92,11.57247892499999,11.79688324288043,11.57247892499999,12.696649948349725,18.135732026
80,3,ode,TVKA,structural_other,0.7,92,0,0,0,0,0
80,3,ode,TVQ,structural_other,1.8,92,3.2900148551734274,3.3160436742588417,3.2900148551734274,3.6930076870986532,5.202776003739094
80,3,ode,TVVp,structural_other,80,92,1.7231410451869333,1.6626861028338942,1.7458256751737178,2.1607662556304286,3.497799822073095
80,3,ode,cov_VcCL,structural_other,0.02,92,-4.424942179250017,-5.197562961909672,25.935276381250063,44.71700907808239,77.50917804021502
80,3,ode,var_CL,structural_other,0.1,92,-3.3601785409999794,-1.6776847049913075,13.894605713149987,17.34280379966129,25.21585728880001
80,3,ode,var_Vc,structural_other,0.1,92,-37.66547327769999,-36.32836910940652,37.66547327769999,40.46923175756843,54.42059015573002
80,4,linCmt,VcBW,covariate_beta,1,87,-5.0863184281,-6.459268078239079,9.730528215699996,15.010018114125087,26.0389148666
80,4,linCmt,VcSEX,covariate_beta,0.4054651081081644,100,-4.574863883778632,-2.0989600155444346,15.720176149533529,22.666642734529987,35.56196355750795
80,4,linCmt,TVCL,structural_intercept,0.6,100,0.5511612478779256,0.7024350335302009,2.930311743091357,7.089114558747268,6.838332508777673
80,4,linCmt,TVVc,structural_intercept,20,100,3.0917860609913017,3.325451942170327,3.577476814521026,8.491283391323824,11.584000219781542
80,4,linCmt,ResErr,structural_other,0.1,100,8.15888490999999,8.656478455661995,8.15888490999999,9.852273574817684,15.016685172299999
80,4,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,4,linCmt,TVQ,structural_other,1.8,100,2.8873057189783586,3.0161529848552164,2.8873057189783586,3.5410170088571955,5.447108481913471
80,4,linCmt,TVVp,structural_other,80,100,1.0907051169746396,1.0963190390476258,1.2451760689980063,1.845679788398781,3.000331441322722
80,4,linCmt,cov_VcCL,structural_other,0.02,100,-13.494134348750014,-9.389636499056554,32.31764652875002,40.959435699216485,63.933763623215015
80,4,linCmt,var_CL,structural_other,0.1,100,-5.42544867655001,-3.7701982050110034,10.329117929250016,16.973120643276935,27.925967159140008
80,4,linCmt,var_Vc,structural_other,0.1,100,-25.240711189599995,-24.498279975992006,26.09218548055,30.846048512613855,49.592854337160034
80,4,ode,VcBW,covariate_beta,1,85,-4.838663457600001,-6.356578933515294,9.681805055000003,15.072192902650336,25.94362865526001
80,4,ode,VcSEX,covariate_beta,0.4054651081081644,96,-4.985461107980687,-3.0041894007972223,15.338284795250356,22.065372249471583,32.537404548252894
80,4,ode,TVCL,structural_intercept,0.6,96,0.6448774009231347,0.6608404808159927,2.9420723715351818,7.175932247981969,6.662593511031148
80,4,ode,TVVc,structural_intercept,20,96,3.1846067082793006,3.32819473507933,3.6150268553429217,8.420607613148206,11.328916419876684
80,4,ode,ResErr,structural_other,0.1,96,8.060782981499996,8.55485192577291,8.060782981499996,9.774296334740452,14.535286536999994
80,4,ode,TVKA,structural_other,0.7,96,0,0,0,0,0
80,4,ode,TVQ,structural_other,1.8,96,2.8318870189484375,3.0084748774422656,2.8318870189484375,3.5292142532624666,5.3609162414260325
