sample_N,scenario,structure,estimator,outer_opt,dataset_id,status,converged,cn_below_cutoff,cov_ok,objf,cond_num_cor,cond_num_cor_source,convergence_code,min_suc,cov_step,est_bnd,phys_bnd,est_family,cov_source,n_selected,n_true,n_true_hit,n_false_pos,exact_match,fit_runtime_sec,message
80,2,ode,vae,NA,34,ok,TRUE,TRUE,TRUE,-1554.195152905454,17.340008057561864,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.35582327842712,
80,2,ode,vae,NA,35,ok,TRUE,TRUE,TRUE,-1511.8246994140243,13.307497421116437,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",4,1,1,3,FALSE,88.65100502967834,
80,2,ode,vae,NA,36,ok,TRUE,TRUE,TRUE,-1489.5432210870065,22.290906617372727,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,74.55663657188416,
80,2,ode,vae,NA,37,ok,TRUE,TRUE,TRUE,-1482.347073539109,11.43934494692666,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,94.60337495803833,
80,2,ode,vae,NA,38,ok,TRUE,TRUE,TRUE,-1526.7719526037167,24.986800941525473,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,72.11637759208679,
80,2,ode,vae,NA,39,ok,TRUE,TRUE,TRUE,-1556.3390368763721,53.13034021257192,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,80.25515007972717,
80,2,ode,vae,NA,40,ok,TRUE,TRUE,TRUE,-1526.0913822191676,4.335732171579235,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,96.07309246063232,
80,2,ode,vae,NA,41,ok,TRUE,TRUE,TRUE,-1533.3430853083396,10.161603299865142,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,1,1,2,FALSE,85.70087742805481,
80,2,ode,vae,NA,42,ok,TRUE,TRUE,TRUE,-1555.5689537653427,16.24603698311412,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,79.95555400848389,
80,2,ode,vae,NA,43,ok,TRUE,TRUE,TRUE,-1533.6431104031028,7.24898093808998,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,85.12160086631775,
80,2,ode,vae,NA,44,ok,TRUE,TRUE,TRUE,-1542.8116641497302,58.430291081774,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,82.20987439155579,
80,2,ode,vae,NA,45,ok,TRUE,TRUE,TRUE,-1492.6873474987958,22.645550515529,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,85.65673351287842,
80,2,ode,vae,NA,46,ok,TRUE,FALSE,TRUE,-1525.3305865455095,1982.5543785275415,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.31114435195923,
80,2,ode,vae,NA,47,ok,TRUE,TRUE,TRUE,-1449.2301088778072,2.9338693511525977,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,1,0,0,FALSE,69.17686939239502,
80,2,ode,vae,NA,48,ok,TRUE,FALSE,TRUE,-1505.2189688880296,116235806.03723066,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,80.7597770690918,
80,2,ode,vae,NA,49,ok,TRUE,TRUE,TRUE,-1480.56639717668,6.708971581105587,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,85.83732986450195,
80,2,ode,vae,NA,50,ok,TRUE,TRUE,TRUE,-1523.5345575644378,21.984956383650434,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,88.26608324050903,
80,2,ode,vae,NA,51,ok,TRUE,TRUE,TRUE,-1531.260642089601,12.83654603252353,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,80.88986468315125,
80,2,ode,vae,NA,52,ok,TRUE,TRUE,TRUE,-1519.2010471414692,123.86408660162455,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.3174524307251,
80,2,ode,vae,NA,53,ok,TRUE,TRUE,TRUE,-1499.7922910770624,9.28023778636433,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,87.29343938827515,
80,2,ode,vae,NA,54,ok,TRUE,TRUE,TRUE,-1503.6566520401127,5.625357104052418,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,83.30250859260559,
80,2,ode,vae,NA,55,ok,TRUE,TRUE,TRUE,-1524.5389735094752,11.287862795971243,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,81.53580689430237,
80,2,ode,vae,NA,56,ok,TRUE,TRUE,TRUE,-1559.1602374438312,57.834730379399396,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,1,1,2,FALSE,85.9145154953003,
80,2,ode,vae,NA,57,ok,TRUE,TRUE,TRUE,-1481.2980085668642,4.544554411389624,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,87.21200704574585,
80,2,ode,vae,NA,58,ok,TRUE,TRUE,TRUE,-1529.3148042352886,3.7124622762163897,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.00352716445923,
80,2,ode,vae,NA,59,ok,TRUE,TRUE,TRUE,-1541.7025925874616,11.931126931967093,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,92.97459030151367,
80,2,ode,vae,NA,60,ok,TRUE,TRUE,TRUE,-1538.5336107169978,9.058204529579506,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,89.99971795082092,
80,2,ode,vae,NA,61,ok,TRUE,TRUE,TRUE,-1523.9542376588738,9.013472016892196,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,94.7119071483612,
80,2,ode,vae,NA,62,ok,TRUE,TRUE,TRUE,-1494.342000211214,10.595903990086928,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,83.66104984283447,
80,2,ode,vae,NA,63,ok,TRUE,TRUE,TRUE,-1498.4524062347916,10.583634257913175,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,94.19713115692139,
80,2,ode,vae,NA,64,ok,TRUE,TRUE,TRUE,-1499.7164720258397,8.585810464259023,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,80.04614543914795,
80,2,ode,vae,NA,65,ok,TRUE,TRUE,TRUE,-1531.7803111023918,13.166518168117785,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,77.37141990661621,
80,2,ode,vae,NA,66,ok,TRUE,TRUE,TRUE,-1516.6834727165137,15.36699516225894,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,85.28990530967712,
80,2,ode,vae,NA,67,ok,TRUE,TRUE,TRUE,-1489.4257455532834,3.6553693664229616,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",0,1,0,0,FALSE,66.70537233352661,
80,2,ode,vae,NA,68,ok,TRUE,TRUE,TRUE,-1577.3773396157749,9.593687626731013,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,83.58693337440491,
80,2,ode,vae,NA,69,ok,TRUE,TRUE,TRUE,-1472.7112028526599,6.515532630662657,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,79.07918810844421,
80,2,ode,vae,NA,70,ok,TRUE,TRUE,TRUE,-1462.1944677202912,21.05601659945291,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.88701438903809,
80,2,ode,vae,NA,71,ok,TRUE,TRUE,TRUE,-1520.5405332735763,9.487605972679724,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,80.14097952842712,
80,2,ode,vae,NA,72,ok,TRUE,TRUE,TRUE,-1563.0933338782668,6.05674070205767,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,83.29028034210205,
80,2,ode,vae,NA,73,ok,TRUE,TRUE,TRUE,-1527.9616502552365,22.441789721847535,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,81.29710173606873,
80,2,ode,vae,NA,74,ok,TRUE,TRUE,TRUE,-1526.8829294703942,14.922757222240767,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.95871448516846,
80,2,ode,vae,NA,75,ok,TRUE,TRUE,TRUE,-1493.8306142876263,7.974755313399384,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.93383407592773,
80,2,ode,vae,NA,76,ok,TRUE,TRUE,TRUE,-1478.514681606755,9.624964656489801,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.47895455360413,
80,2,ode,vae,NA,77,ok,TRUE,TRUE,TRUE,-1570.267144649341,12.440827517679784,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,76.55611181259155,
80,2,ode,vae,NA,78,ok,TRUE,TRUE,TRUE,-1509.809204668774,16.134019360869114,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,80.06030750274658,
80,2,ode,vae,NA,79,ok,TRUE,TRUE,TRUE,-1505.5912344083301,7.944727997666396,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,88.9707670211792,
80,2,ode,vae,NA,80,ok,TRUE,TRUE,TRUE,-1559.4328854167388,7.623527497324864,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,87.38458371162415,
80,2,ode,vae,NA,81,ok,TRUE,TRUE,TRUE,-1512.9722289378813,17.378118122977938,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,85.94499111175537,
80,2,ode,vae,NA,82,ok,TRUE,TRUE,TRUE,-1532.051872024073,9.69814528141927,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,86.33026051521301,
80,2,ode,vae,NA,83,ok,TRUE,TRUE,TRUE,-1487.9596367811516,8.430191049214189,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,80.14748573303223,
80,2,ode,vae,NA,84,ok,TRUE,TRUE,TRUE,-1517.9223858709263,20.45267831683404,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,80.38708877563477,
80,2,ode,vae,NA,85,ok,TRUE,TRUE,TRUE,-1492.3002588966428,12.210073129162103,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,82.65272927284241,
80,2,ode,vae,NA,86,ok,TRUE,TRUE,TRUE,-1474.288684479326,8.58815277606596,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,86.61611199378967,
80,2,ode,vae,NA,87,ok,TRUE,TRUE,TRUE,-1519.0809192813688,4.782321575652876,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,75.9530737400055,
80,2,ode,vae,NA,88,ok,TRUE,TRUE,TRUE,-1464.5774850703779,7.087939515457989,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,73.82561707496643,
80,2,ode,vae,NA,89,ok,TRUE,TRUE,TRUE,-1447.9487368224966,6.921846280119265,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,84.57325005531311,
80,2,ode,vae,NA,90,ok,TRUE,TRUE,TRUE,-1539.9902643780879,21.077087204413722,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,72.5505518913269,
80,2,ode,vae,NA,91,ok,TRUE,TRUE,TRUE,-1478.8275087036247,39.941912452771845,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,77.41016459465027,
80,2,ode,vae,NA,92,ok,TRUE,TRUE,TRUE,-1540.908038299522,9.765936528733665,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,83.99176239967346,
80,2,ode,vae,NA,93,ok,TRUE,TRUE,TRUE,-1536.1789723732115,9.063152397862478,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,83.12880086898804,
80,2,ode,vae,NA,94,ok,TRUE,TRUE,TRUE,-1489.8576246229104,13.514859209437223,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,81.06184029579163,
80,2,ode,vae,NA,95,ok,TRUE,TRUE,TRUE,-1546.0731803459332,12.297350573352157,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,78.94036960601807,
80,2,ode,vae,NA,96,ok,TRUE,TRUE,TRUE,-1521.067441860399,11.600761001096535,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,80.2125518321991,
80,2,ode,vae,NA,97,ok,TRUE,TRUE,TRUE,-1494.322134625507,8.448607350558143,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,79.02796149253845,
80,2,ode,vae,NA,98,ok,TRUE,TRUE,TRUE,-1569.329785676982,29.128130651905174,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,73.79693722724915,
80,2,ode,vae,NA,99,ok,TRUE,TRUE,TRUE,-1484.4175967033111,5.060015729205595,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,71.84466528892517,
80,2,ode,vae,NA,100,ok,TRUE,TRUE,TRUE,-1468.7447698578658,18.643221817695082,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,72.11274409294128,
80,3,linCmt,vae,NA,1,ok,TRUE,TRUE,TRUE,-1461.8706901968876,7.607866789663845,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,49.209033489227295,
80,3,linCmt,vae,NA,2,ok,TRUE,TRUE,TRUE,-1559.690578238995,38.16462075525572,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,1,1,2,FALSE,50.47769331932068,
80,3,linCmt,vae,NA,3,ok,TRUE,TRUE,TRUE,-1512.165036391975,12.271518713622566,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,48.090450286865234,
80,3,linCmt,vae,NA,4,ok,TRUE,TRUE,TRUE,-1512.2008227858264,12.713560436904807,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,48.50753998756409,
80,3,linCmt,vae,NA,5,ok,TRUE,TRUE,TRUE,-1524.308549914206,51.81226679368082,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,1,1,2,FALSE,49.78774833679199,
80,3,linCmt,vae,NA,6,ok,TRUE,TRUE,TRUE,-1463.4810575811532,4.7587272491934405,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,47.263744592666626,
80,3,linCmt,vae,NA,7,ok,TRUE,TRUE,TRUE,-1571.9383898203496,6.164952141128585,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,0,2,FALSE,48.419004917144775,
80,3,linCmt,vae,NA,8,ok,TRUE,TRUE,TRUE,-1467.496241785885,7.784396468461156,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,47.945821046829224,
80,3,linCmt,vae,NA,9,ok,TRUE,TRUE,TRUE,-1548.0388682508128,7.870805993092469,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,47.77701163291931,
80,3,linCmt,vae,NA,10,ok,TRUE,TRUE,TRUE,-1483.8971440879534,6.674493056579287,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,47.55673694610596,
80,3,linCmt,vae,NA,11,ok,TRUE,TRUE,TRUE,-1522.625472727508,13.346229696830436,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,47.01583695411682,
80,3,linCmt,vae,NA,12,ok,TRUE,TRUE,TRUE,-1510.9063694255037,6.7593492977971295,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,46.44645118713379,
80,3,linCmt,vae,NA,13,ok,TRUE,TRUE,TRUE,-1468.757802517141,6.758660497888983,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,47.21150207519531,
80,3,linCmt,vae,NA,14,ok,TRUE,TRUE,TRUE,-1504.2565912026225,12.016327834004901,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,51.188382148742676,
80,3,linCmt,vae,NA,15,ok,TRUE,TRUE,TRUE,-1460.9905664137714,9.61395826242245,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,51.67137408256531,
80,3,linCmt,vae,NA,16,ok,TRUE,TRUE,TRUE,-1550.6185817248847,10.21641052195752,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,49.47485399246216,
80,3,linCmt,vae,NA,17,ok,TRUE,TRUE,TRUE,-1486.4200415594835,8.020469030470592,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,50.058515787124634,
80,3,linCmt,vae,NA,18,ok,TRUE,TRUE,TRUE,-1496.6986457764517,8.204353340736168,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,48.71247053146362,
80,3,linCmt,vae,NA,19,ok,TRUE,TRUE,TRUE,-1553.3521579518583,333.60153551255047,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,50.02395153045654,
80,3,linCmt,vae,NA,20,ok,TRUE,TRUE,TRUE,-1490.9583096972397,4.860034111851997,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,47.89262056350708,
80,3,linCmt,vae,NA,21,ok,TRUE,TRUE,TRUE,-1531.390496346845,8.653306455292688,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,69.27983379364014,
80,3,linCmt,vae,NA,22,ok,TRUE,TRUE,TRUE,-1505.058146203317,10.80965142573079,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,67.72041988372803,
80,3,linCmt,vae,NA,23,ok,TRUE,TRUE,TRUE,-1518.3356825909875,5.7071770137622515,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,58.425514221191406,
80,3,linCmt,vae,NA,24,ok,TRUE,TRUE,TRUE,-1512.3202907060863,7.904141035892243,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,55.20134902000427,
80,3,linCmt,vae,NA,25,ok,TRUE,TRUE,TRUE,-1484.8853162383064,72.72145117939112,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,75.82643437385559,
80,3,linCmt,vae,NA,26,ok,TRUE,TRUE,TRUE,-1476.9472555358163,8.11776599031473,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,70.12522220611572,
80,3,linCmt,vae,NA,27,ok,TRUE,TRUE,TRUE,-1530.864055515359,6.854712774589631,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,75.04964804649353,
80,3,linCmt,vae,NA,28,ok,TRUE,TRUE,TRUE,-1468.9967882830563,5.882104082351546,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,70.27180767059326,
80,3,linCmt,vae,NA,29,ok,TRUE,TRUE,TRUE,-1521.9868222921375,5.130856175096801,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,71.98140621185303,
80,3,linCmt,vae,NA,30,ok,TRUE,TRUE,TRUE,-1547.018034964618,7.238583404372778,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,70.4361801147461,
80,3,linCmt,vae,NA,31,ok,TRUE,TRUE,TRUE,-1538.2316233831157,9.647488056047816,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,69.2742371559143,
80,3,linCmt,vae,NA,32,ok,TRUE,TRUE,TRUE,-1550.9608131191628,9.225749048545076,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,67.40359592437744,
80,3,linCmt,vae,NA,33,ok,TRUE,TRUE,TRUE,-1508.6959137183042,5.220741931571651,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,73.39539003372192,
80,3,linCmt,vae,NA,34,ok,TRUE,TRUE,TRUE,-1472.4616542867134,10.118223960531864,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,69.81866526603699,
80,3,linCmt,vae,NA,35,ok,TRUE,TRUE,TRUE,-1470.9145089664562,10.19382411201383,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,67.16917896270752,
80,3,linCmt,vae,NA,36,ok,TRUE,TRUE,TRUE,-1515.22070696231,5.090763240816598,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,74.54403114318848,
80,3,linCmt,vae,NA,37,ok,TRUE,TRUE,TRUE,-1477.9984547261183,94.9474703902213,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,71.60080289840698,
80,3,linCmt,vae,NA,38,ok,TRUE,TRUE,TRUE,-1509.6320160437376,15.905134418529864,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,78.32722902297974,
80,3,linCmt,vae,NA,39,ok,TRUE,TRUE,TRUE,-1591.239749227202,13.115916579780931,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,72.85705518722534,
80,3,linCmt,vae,NA,40,ok,TRUE,TRUE,TRUE,-1509.5218439598802,6.122585379471831,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,77.21234083175659,
80,3,linCmt,vae,NA,41,ok,TRUE,TRUE,TRUE,-1494.872099099393,183.83165108884597,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,72.02863597869873,
80,3,linCmt,vae,NA,42,ok,TRUE,TRUE,TRUE,-1462.1738728013581,8.4027158898002,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,60.13926815986633,
80,3,linCmt,vae,NA,43,ok,TRUE,TRUE,TRUE,-1499.3479599922746,13.29677465098425,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,1,1,2,FALSE,80.8033995628357,
80,3,linCmt,vae,NA,44,ok,TRUE,TRUE,TRUE,-1510.9557134902705,11.666536585663616,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,71.72316384315491,
80,3,linCmt,vae,NA,45,ok,TRUE,TRUE,TRUE,-1514.522546234859,6.173238454809377,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,74.68205881118774,
80,3,linCmt,vae,NA,46,ok,TRUE,TRUE,TRUE,-1478.6585986157563,7.593798429700004,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,69.27601981163025,
80,3,linCmt,vae,NA,47,ok,TRUE,TRUE,TRUE,-1490.0771654700031,4.055478919929083,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,72.36726522445679,
80,3,linCmt,vae,NA,48,ok,TRUE,TRUE,TRUE,-1487.0809096918474,8.996175787773169,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,62.230266094207764,
80,3,linCmt,vae,NA,49,ok,TRUE,TRUE,TRUE,-1494.2813037193516,10.587176889803594,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,65.11146545410156,
80,3,linCmt,vae,NA,50,ok,TRUE,TRUE,TRUE,-1478.072032164453,7.345169304995166,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,0,1,FALSE,70.59444856643677,
80,3,linCmt,vae,NA,51,ok,TRUE,TRUE,TRUE,-1593.9413541980928,9.133694674140212,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,0,1,FALSE,65.17716765403748,
80,3,linCmt,vae,NA,52,ok,TRUE,TRUE,TRUE,-1557.0596152212838,13.122500978169716,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,0,2,FALSE,57.334367752075195,
80,3,linCmt,vae,NA,53,ok,TRUE,TRUE,TRUE,-1495.421383347655,5.507652549478215,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,69.36777973175049,
80,3,linCmt,vae,NA,54,ok,TRUE,TRUE,TRUE,-1524.107019015464,5.438081685784105,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,66.26581025123596,
80,3,linCmt,vae,NA,55,ok,TRUE,TRUE,TRUE,-1568.0263901754688,7.54339455390724,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,64.61695432662964,
80,3,linCmt,vae,NA,56,ok,TRUE,TRUE,TRUE,-1460.4587260085755,8.61888970431577,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,55.95413398742676,
80,3,linCmt,vae,NA,57,ok,TRUE,TRUE,TRUE,-1516.4901372652653,6.7342231558054575,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,71.04755020141602,
80,3,linCmt,vae,NA,58,ok,TRUE,TRUE,TRUE,-1510.3291686693008,14.240493432304412,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,69.52228903770447,
80,3,linCmt,vae,NA,59,ok,TRUE,TRUE,TRUE,-1554.4137189106257,9.399265780524193,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,69.67668962478638,
80,3,linCmt,vae,NA,60,ok,TRUE,TRUE,TRUE,-1554.1937002340567,15.080025957412689,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,69.61004590988159,
80,3,linCmt,vae,NA,61,ok,TRUE,TRUE,TRUE,-1483.1821287293021,7.187165655633466,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,1,1,2,FALSE,76.12819409370422,
80,3,linCmt,vae,NA,62,ok,TRUE,TRUE,TRUE,-1526.234678447276,7.350109774494532,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,69.99055743217468,
80,3,linCmt,vae,NA,63,ok,TRUE,TRUE,TRUE,-1514.7368007674618,10.658326866489213,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,61.637792110443115,
80,3,linCmt,vae,NA,64,ok,TRUE,TRUE,TRUE,-1523.4566287195987,6.259749108109474,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,1,1,1,FALSE,66.36416220664978,
80,3,linCmt,vae,NA,65,ok,TRUE,TRUE,TRUE,-1523.8967975269857,11.074804432887744,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,1,1,0,TRUE,64.40905284881592,
