sample_N,scenario,structure,estimator,outer_opt,dataset_id,parameter,param_class,true_value,estimate,rel_err,rel_err_pct,sq_rel,abs_rel
80,1,linCmt,focei,bobyqa,3,ResErr,structural_other,0.1,0.10239415685244774,0.02394156852447732,2.3941568524477317,5.731987034122431e-4,0.02394156852447732
80,1,linCmt,focei,bobyqa,4,TVCL,structural_intercept,0.6,0.5913592776844293,-0.01440120385928445,-1.440120385928445,2.0739467259666935e-4,0.01440120385928445
80,1,linCmt,focei,bobyqa,4,TVVc,structural_intercept,20,19.955862085681098,-0.002206895715945123,-0.2206895715945123,4.870388701056937e-6,0.002206895715945123
80,1,linCmt,focei,bobyqa,4,TVQ,structural_other,1.8,1.8812755567598292,0.04515308708879395,4.515308708879395,0.002038801273648211,0.04515308708879395
80,1,linCmt,focei,bobyqa,4,TVVp,structural_other,80,82.03094285540683,0.025386785692585435,2.5386785692585434,6.444888878012606e-4,0.025386785692585435
80,1,linCmt,focei,bobyqa,4,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,4,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,4,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,4,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,4,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,4,var_CL,structural_other,0.1,0.09836075581733725,-0.01639244182662758,-1.639244182662758,2.6871214903936933e-4,0.01639244182662758
80,1,linCmt,focei,bobyqa,4,var_Vc,structural_other,0.1,0.08247696737352223,-0.1752303262647778,-17.52303262647778,0.030705667242860477,0.1752303262647778
80,1,linCmt,focei,bobyqa,4,cov_VcCL,structural_other,0.02,0.009907700069454187,-0.5046149965272907,-50.46149965272907,0.2546362947202376,0.5046149965272907
80,1,linCmt,focei,bobyqa,4,ResErr,structural_other,0.1,0.09746329483857258,-0.025367051614274272,-2.5367051614274274,6.434873076012549e-4,0.025367051614274272
80,1,linCmt,focei,bobyqa,5,TVCL,structural_intercept,0.6,0.6162945975766184,0.027157662627697404,2.7157662627697405,7.375386393998323e-4,0.027157662627697404
80,1,linCmt,focei,bobyqa,5,TVVc,structural_intercept,20,19.016960616604827,-0.049151969169758655,-4.915196916975866,0.002415916073264905,0.049151969169758655
80,1,linCmt,focei,bobyqa,5,TVQ,structural_other,1.8,1.8105062014942688,0.005836778607927072,0.5836778607927072,3.4067984517955093e-5,0.005836778607927072
80,1,linCmt,focei,bobyqa,5,TVVp,structural_other,80,80.47930198158957,0.005991274769869648,0.5991274769869648,3.5895373368076597e-5,0.005991274769869648
80,1,linCmt,focei,bobyqa,5,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,5,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,5,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,5,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,5,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,5,var_CL,structural_other,0.1,0.11813360949828815,0.18133609498288142,18.13360949828814,0.03288277934364059,0.18133609498288142
80,1,linCmt,focei,bobyqa,5,var_Vc,structural_other,0.1,0.11861942651336754,0.18619426513367537,18.619426513367536,0.0346683043686694,0.18619426513367537
80,1,linCmt,focei,bobyqa,5,cov_VcCL,structural_other,0.02,0.01192826632363321,-0.4035866838183395,-40.35866838183395,0.16288221135548434,0.4035866838183395
80,1,linCmt,focei,bobyqa,5,ResErr,structural_other,0.1,0.10432591778970406,0.04325917789704051,4.325917789704051,0.001871356472327798,0.04325917789704051
80,1,linCmt,focei,bobyqa,6,TVCL,structural_intercept,0.6,0.6480420803582664,0.08007013393044402,8.007013393044401,0.006411226347639242,0.08007013393044402
80,1,linCmt,focei,bobyqa,6,TVVc,structural_intercept,20,20.924603047847096,0.04623015239235482,4.623015239235482,0.00213722699022035,0.04623015239235482
80,1,linCmt,focei,bobyqa,6,TVQ,structural_other,1.8,1.8229838784095713,0.01276882133865071,1.2768821338650709,1.630427983783817e-4,0.01276882133865071
80,1,linCmt,focei,bobyqa,6,TVVp,structural_other,80,80.80429458931266,0.010053682366408268,1.0053682366408268,1.0107652912462854e-4,0.010053682366408268
80,1,linCmt,focei,bobyqa,6,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,6,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,6,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,6,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,6,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,6,var_CL,structural_other,0.1,0.09960884659624798,-0.003911534037520231,-0.3911534037520231,1.530009852667932e-5,0.003911534037520231
80,1,linCmt,focei,bobyqa,6,var_Vc,structural_other,0.1,0.1415384631717934,0.41538463171793383,41.53846317179338,0.17254439226744353,0.41538463171793383
80,1,linCmt,focei,bobyqa,6,cov_VcCL,structural_other,0.02,0.03670123994481046,0.8350619972405231,83.50619972405231,0.6973285392353314,0.8350619972405231
80,1,linCmt,focei,bobyqa,6,ResErr,structural_other,0.1,0.09472068630469871,-0.052793136953012965,-5.279313695301297,0.002787115309339583,0.052793136953012965
80,1,linCmt,focei,bobyqa,7,TVCL,structural_intercept,0.6,0.5525722294933204,-0.07904628417779928,-7.904628417779929,0.006248315042317401,0.07904628417779928
80,1,linCmt,focei,bobyqa,7,TVVc,structural_intercept,20,17.56082318770169,-0.1219588406149155,-12.195884061491551,0.014873958804134365,0.1219588406149155
80,1,linCmt,focei,bobyqa,7,TVQ,structural_other,1.8,1.832253271444737,0.017918484135964998,1.7918484135964998,3.210720737308293e-4,0.017918484135964998
80,1,linCmt,focei,bobyqa,7,TVVp,structural_other,80,79.78695642805404,-0.0026630446493244976,-0.26630446493244975,7.0918068042958366e-6,0.0026630446493244976
80,1,linCmt,focei,bobyqa,7,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,7,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,7,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,7,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,7,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,7,var_CL,structural_other,0.1,0.08483171097129918,-0.1516828902870082,-15.168289028700821,0.02300769920582057,0.1516828902870082
80,1,linCmt,focei,bobyqa,7,var_Vc,structural_other,0.1,0.10641593493545182,0.06415934935451811,6.415934935451811,0.004116422109595104,0.06415934935451811
80,1,linCmt,focei,bobyqa,7,cov_VcCL,structural_other,0.02,0.02151041066896374,0.07552053344818693,7.5520533448186935,0.005703350972298721,0.07552053344818693
80,1,linCmt,focei,bobyqa,7,ResErr,structural_other,0.1,0.09800360784419396,-0.019963921558060482,-1.9963921558060482,3.9855816397639206e-4,0.019963921558060482
80,1,linCmt,focei,bobyqa,8,TVCL,structural_intercept,0.6,0.577752293658017,-0.03707951056997172,-3.707951056997172,0.0013748901041086444,0.03707951056997172
80,1,linCmt,focei,bobyqa,8,TVVc,structural_intercept,20,19.408004806757614,-0.029599759662119317,-2.959975966211932,8.761457720552259e-4,0.029599759662119317
80,1,linCmt,focei,bobyqa,8,TVQ,structural_other,1.8,1.8325541721776486,0.01808565120980475,1.8085651209804752,3.2709077968271204e-4,0.01808565120980475
80,1,linCmt,focei,bobyqa,8,TVVp,structural_other,80,80.56907809590601,0.0071134761988250975,0.7113476198825097,5.060154363125116e-5,0.0071134761988250975
80,1,linCmt,focei,bobyqa,8,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,8,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,8,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,8,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,8,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,8,var_CL,structural_other,0.1,0.07982545613709863,-0.20174543862901378,-20.174543862901377,0.04070122200761317,0.20174543862901378
80,1,linCmt,focei,bobyqa,8,var_Vc,structural_other,0.1,0.10469364386330987,0.046936438633098654,4.693643863309865,0.002203029271558636,0.046936438633098654
80,1,linCmt,focei,bobyqa,8,cov_VcCL,structural_other,0.02,0.023311219182486683,0.16556095912433413,16.556095912433413,0.027410431186169436,0.16556095912433413
80,1,linCmt,focei,bobyqa,8,ResErr,structural_other,0.1,0.10695030993523658,0.0695030993523657,6.950309935236571,0.004830680819584818,0.0695030993523657
80,1,linCmt,focei,bobyqa,9,TVCL,structural_intercept,0.6,0.6300671235443681,0.05011187257394689,5.011187257394689,0.0025111997728674905,0.05011187257394689
80,1,linCmt,focei,bobyqa,9,TVVc,structural_intercept,20,20.677964466312396,0.0338982233156198,3.3898223315619798,0.0011490895439556297,0.0338982233156198
80,1,linCmt,focei,bobyqa,9,TVQ,structural_other,1.8,1.847145213868657,0.026191785482587222,2.619178548258722,6.860096267658668e-4,0.026191785482587222
80,1,linCmt,focei,bobyqa,9,TVVp,structural_other,80,81.51840625013018,0.018980078126627296,1.8980078126627296,3.6024336569287594e-4,0.018980078126627296
80,1,linCmt,focei,bobyqa,9,TVKA,structural_other,0.7,0.7000000000000003,4.758098676964956e-16,4.7580986769649564e-14,2.263950301973567e-31,4.758098676964956e-16
80,1,linCmt,focei,bobyqa,9,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,9,CLcrCL,covariate_beta,0,0.26235605855407784,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,9,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,9,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,9,var_CL,structural_other,0.1,0.07675933786115456,-0.23240662138845444,-23.240662138845444,0.05401283766519641,0.23240662138845444
80,1,linCmt,focei,bobyqa,9,var_Vc,structural_other,0.1,0.09153049466307012,-0.08469505336929889,-8.469505336929888,0.0071732520652283875,0.08469505336929889
80,1,linCmt,focei,bobyqa,9,cov_VcCL,structural_other,0.02,0.031013998569595226,0.5506999284797612,55.069992847976124,0.30327041122761417,0.5506999284797612
80,1,linCmt,focei,bobyqa,9,ResErr,structural_other,0.1,0.0949632850318209,-0.05036714968179104,-5.036714968179104,0.0025368497670679433,0.05036714968179104
80,1,linCmt,focei,bobyqa,10,TVCL,structural_intercept,0.6,0.6072591748874164,0.012098624812360756,1.2098624812360756,1.4637672235027132e-4,0.012098624812360756
80,1,linCmt,focei,bobyqa,10,TVVc,structural_intercept,20,21.417850948724134,0.07089254743620668,7.0892547436206685,0.005025753281994815,0.07089254743620668
80,1,linCmt,focei,bobyqa,10,TVQ,structural_other,1.8,1.8327061859350695,0.018170103297260813,1.8170103297260813,3.3015265383312827e-4,0.018170103297260813
80,1,linCmt,focei,bobyqa,10,TVVp,structural_other,80,80.30669521565386,0.003833690195673256,0.3833690195673256,1.4697180516401249e-5,0.003833690195673256
80,1,linCmt,focei,bobyqa,10,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,10,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,10,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,10,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,10,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,10,var_CL,structural_other,0.1,0.10306447651209175,0.030644765120917405,3.0644765120917405,9.39101629316196e-4,0.030644765120917405
80,1,linCmt,focei,bobyqa,10,var_Vc,structural_other,0.1,0.08664291161365249,-0.13357088386347513,-13.357088386347513,0.01784118101606996,0.13357088386347513
80,1,linCmt,focei,bobyqa,10,cov_VcCL,structural_other,0.02,0.018247953377210323,-0.08760233113948387,-8.760233113948388,0.007674168421071786,0.08760233113948387
80,1,linCmt,focei,bobyqa,10,ResErr,structural_other,0.1,0.10258640198096303,0.025864019809630212,2.5864019809630214,6.68947520712944e-4,0.025864019809630212
80,1,linCmt,focei,bobyqa,11,TVCL,structural_intercept,0.6,0.6225782087207906,0.0376303478679844,3.76303478679844,0.0014160430806655182,0.0376303478679844
80,1,linCmt,focei,bobyqa,11,TVVc,structural_intercept,20,21.52644676823405,0.07632233841170244,7.632233841170244,0.0058250993406304295,0.07632233841170244
80,1,linCmt,focei,bobyqa,11,TVQ,structural_other,1.8,1.848341367860293,0.026856315477940478,2.685631547794048,7.212616810506652e-4,0.026856315477940478
80,1,linCmt,focei,bobyqa,11,TVVp,structural_other,80,80.69165860334996,0.008645732541874552,0.8645732541874552,7.47486911856286e-5,0.008645732541874552
80,1,linCmt,focei,bobyqa,11,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,11,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,11,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,11,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,11,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,11,var_CL,structural_other,0.1,0.08431775338167385,-0.1568224661832615,-15.68224661832615,0.0245932858998002,0.1568224661832615
80,1,linCmt,focei,bobyqa,11,var_Vc,structural_other,0.1,0.08791050364862656,-0.1208949635137345,-12.08949635137345,0.014615592202987195,0.1208949635137345
80,1,linCmt,focei,bobyqa,11,cov_VcCL,structural_other,0.02,0.011936052857264791,-0.40319735713676047,-40.319735713676046,0.16256810880206837,0.40319735713676047
80,1,linCmt,focei,bobyqa,11,ResErr,structural_other,0.1,0.10237443359750023,0.02374433597500225,2.374433597500225,5.637934908937861e-4,0.02374433597500225
80,1,linCmt,focei,bobyqa,12,TVCL,structural_intercept,0.6,0.6274023684792227,0.04567061413203788,4.567061413203788,0.002085804995197498,0.04567061413203788
80,1,linCmt,focei,bobyqa,12,TVVc,structural_intercept,20,21.71583152852563,0.0857915764262815,8.57915764262815,0.0073601945857065,0.0857915764262815
80,1,linCmt,focei,bobyqa,12,TVQ,structural_other,1.8,1.8259372339610729,0.014409574422818242,1.440957442281824,2.0763583504673766e-4,0.014409574422818242
80,1,linCmt,focei,bobyqa,12,TVVp,structural_other,80,81.32614727911174,0.016576840988896713,1.6576840988896713,2.7479165717116615e-4,0.016576840988896713
80,1,linCmt,focei,bobyqa,12,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,12,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,12,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,12,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,12,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,12,var_CL,structural_other,0.1,0.10449724179004706,0.044972417900470546,4.497241790047054,0.0020225183718145636,0.044972417900470546
80,1,linCmt,focei,bobyqa,12,var_Vc,structural_other,0.1,0.05917229519340947,-0.40827704806590537,-40.82770480659054,0.1666901479774096,0.40827704806590537
80,1,linCmt,focei,bobyqa,12,cov_VcCL,structural_other,0.02,0.019286325132401614,-0.03568374337991932,-3.568374337991932,0.001273329541603936,0.03568374337991932
80,1,linCmt,focei,bobyqa,12,ResErr,structural_other,0.1,0.10314046134291793,0.03140461342917927,3.140461342917927,9.862497446361872e-4,0.03140461342917927
80,1,linCmt,focei,bobyqa,13,TVCL,structural_intercept,0.6,0.6287910642706174,0.04798510711769566,4.798510711769566,0.0023025705050967265,0.04798510711769566
80,1,linCmt,focei,bobyqa,13,TVVc,structural_intercept,20,21.18388193178526,0.05919409658926291,5.919409658926291,0.003503941071018987,0.05919409658926291
80,1,linCmt,focei,bobyqa,13,TVQ,structural_other,1.8,1.8604374125539074,0.03357634030772629,3.3576340307726293,0.0011273706284602454,0.03357634030772629
80,1,linCmt,focei,bobyqa,13,TVVp,structural_other,80,78.67330108225745,-0.01658373647178184,-1.658373647178184,2.750203153655072e-4,0.01658373647178184
80,1,linCmt,focei,bobyqa,13,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,13,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,13,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,13,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,13,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,13,var_CL,structural_other,0.1,0.10034176380019627,0.003417638001962653,0.3417638001962653,1.1680249512459274e-5,0.003417638001962653
80,1,linCmt,focei,bobyqa,13,var_Vc,structural_other,0.1,0.09285173426294438,-0.07148265737055626,-7.148265737055626,0.00510977030475634,0.07148265737055626
80,1,linCmt,focei,bobyqa,13,cov_VcCL,structural_other,0.02,0.012711751168964145,-0.36441244155179275,-36.44124415517928,0.13279642755773877,0.36441244155179275
80,1,linCmt,focei,bobyqa,13,ResErr,structural_other,0.1,0.09983752282051822,-0.0016247717948178475,-0.16247717948178475,2.6398833852356095e-6,0.0016247717948178475
80,1,linCmt,focei,bobyqa,14,TVCL,structural_intercept,0.6,0.5731907378679139,-0.04468210355347687,-4.468210355347687,0.00199649037796363,0.04468210355347687
80,1,linCmt,focei,bobyqa,14,TVVc,structural_intercept,20,18.328151476001516,-0.08359242619992421,-8.359242619992422,0.006987693717989776,0.08359242619992421
80,1,linCmt,focei,bobyqa,14,TVQ,structural_other,1.8,1.848907307845028,0.02717072658057108,2.717072658057108,7.382483829161519e-4,0.02717072658057108
80,1,linCmt,focei,bobyqa,14,TVVp,structural_other,80,80.01747517554827,2.184396943533784e-4,0.02184396943533784,4.771590006919738e-8,2.184396943533784e-4
80,1,linCmt,focei,bobyqa,14,TVKA,structural_other,0.7,0.7000000000000003,4.758098676964956e-16,4.7580986769649564e-14,2.263950301973567e-31,4.758098676964956e-16
80,1,linCmt,focei,bobyqa,14,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,14,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,14,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,14,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,14,var_CL,structural_other,0.1,0.07473139906785531,-0.25268600932144697,-25.268600932144697,0.06385021930679838,0.25268600932144697
80,1,linCmt,focei,bobyqa,14,var_Vc,structural_other,0.1,0.11510120047439192,0.1510120047439191,15.10120047439191,0.022804625576777444,0.1510120047439191
80,1,linCmt,focei,bobyqa,14,cov_VcCL,structural_other,0.02,0.020695403630114743,0.034770181505737116,3.4770181505737114,0.0012089655219419033,0.034770181505737116
80,1,linCmt,focei,bobyqa,14,ResErr,structural_other,0.1,0.10564090653477215,0.05640906534772144,5.640906534772144,0.0031819826534035082,0.05640906534772144
80,1,linCmt,focei,bobyqa,15,TVCL,structural_intercept,0.6,0.601986800057874,0.0033113334297899906,0.33113334297899905,1.0964929083244743e-5,0.0033113334297899906
80,1,linCmt,focei,bobyqa,15,TVVc,structural_intercept,20,20.085433811736184,0.004271690586809207,0.4271690586809207,1.8247340469434387e-5,0.004271690586809207
80,1,linCmt,focei,bobyqa,15,TVQ,structural_other,1.8,1.8219603337173702,0.012200185398538978,1.2200185398538979,1.488445237587237e-4,0.012200185398538978
80,1,linCmt,focei,bobyqa,15,TVVp,structural_other,80,81.05837904343981,0.013229738042997674,1.3229738042997674,1.7502596868633995e-4,0.013229738042997674
80,1,linCmt,focei,bobyqa,15,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,15,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,15,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,15,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,15,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,linCmt,focei,bobyqa,15,var_CL,structural_other,0.1,0.10824174724686222,0.08241747246862219,8.241747246862218,0.006792639768116096,0.08241747246862219
80,1,linCmt,focei,bobyqa,15,var_Vc,structural_other,0.1,0.10164304328055945,0.016430432805594475,1.6430432805594475,2.6995912217915515e-4,0.016430432805594475
80,1,linCmt,focei,bobyqa,15,cov_VcCL,structural_other,0.02,0.01575179589039209,-0.21241020548039558,-21.241020548039558,0.04511809539222387,0.21241020548039558
80,1,linCmt,focei,bobyqa,15,ResErr,structural_other,0.1,0.09996974171744584,-3.025828255416585e-4,-0.03025828255416585,9.155636631277374e-8,3.025828255416585e-4
80,1,linCmt,focei,bobyqa,16,TVCL,structural_intercept,0.6,0.6303993318302096,0.05066555305034933,5.0665553050349335,0.0025669982658977626,0.05066555305034933
80,1,linCmt,focei,bobyqa,16,TVVc,structural_intercept,20,21.01703843349337,0.050851921674668434,5.085192167466843,0.0025859179380066134,0.050851921674668434
80,1,linCmt,focei,bobyqa,16,TVQ,structural_other,1.8,1.8879273477592682,0.04884852653292674,4.884852653292674,0.0023861785444380477,0.04884852653292674
80,1,linCmt,focei,bobyqa,16,TVVp,structural_other,80,80.58639069952903,0.007329883744112919,0.7329883744112919,5.372719570221083e-5,0.007329883744112919
80,1,linCmt,focei,bobyqa,16,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,linCmt,focei,bobyqa,16,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
