sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
80,8,linCmt,focei,bobyqa,cl,CrCL,power,100,TRUE,71,0.71,71,29,0
80,8,linCmt,focei,bobyqa,vc,BW,power,100,TRUE,78,0.78,78,22,0
80,8,linCmt,focei,bobyqa,vc,SEX,cat,100,TRUE,94,0.94,94,6,0
80,8,linCmt,focei,bobyqa,cl,BMI,power,2,FALSE,2,1,0,0,2
80,8,linCmt,focei,bobyqa,cl,BW,lin,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,bobyqa,cl,BW,power,2,FALSE,2,1,0,0,2
80,8,linCmt,focei,bobyqa,cl,CrCL,lin,28,FALSE,28,1,0,0,28
80,8,linCmt,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,bobyqa,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,bobyqa,vc,BMI,lin,4,FALSE,4,1,0,0,4
80,8,linCmt,focei,bobyqa,vc,BMI,power,7,FALSE,7,1,0,0,7
80,8,linCmt,focei,bobyqa,vc,BW,lin,14,FALSE,14,1,0,0,14
80,8,linCmt,focei,bobyqa,vc,CrCL,lin,4,FALSE,4,1,0,0,4
80,8,linCmt,focei,bobyqa,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,8,linCmt,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,8,ode,focei,bobyqa,cl,CrCL,power,100,TRUE,26,0.26,26,74,0
80,8,ode,focei,bobyqa,vc,BW,power,100,TRUE,78,0.78,78,22,0
80,8,ode,focei,bobyqa,vc,SEX,cat,100,TRUE,93,0.93,93,7,0
80,8,ode,focei,bobyqa,cl,BMI,lin,1,FALSE,1,1,0,0,1
80,8,ode,focei,bobyqa,cl,BW,lin,3,FALSE,3,1,0,0,3
80,8,ode,focei,bobyqa,cl,BW,power,2,FALSE,2,1,0,0,2
80,8,ode,focei,bobyqa,cl,CrCL,lin,72,FALSE,72,1,0,0,72
80,8,ode,focei,bobyqa,vc,BMI,lin,1,FALSE,1,1,0,0,1
80,8,ode,focei,bobyqa,vc,BMI,power,9,FALSE,9,1,0,0,9
80,8,ode,focei,bobyqa,vc,BW,lin,16,FALSE,16,1,0,0,16
80,8,ode,focei,bobyqa,vc,CrCL,lin,4,FALSE,4,1,0,0,4
80,8,ode,focei,bobyqa,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,9,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,51,0.51,51,49,0
80,9,linCmt,focei,bobyqa,cl,BMI,lin,4,FALSE,4,1,0,0,4
80,9,linCmt,focei,bobyqa,cl,BMI,power,7,FALSE,7,1,0,0,7
80,9,linCmt,focei,bobyqa,cl,BW,lin,36,FALSE,36,1,0,0,36
80,9,linCmt,focei,bobyqa,cl,CrCL,lin,1,FALSE,1,1,0,0,1
80,9,linCmt,focei,bobyqa,cl,CrCL,power,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,bobyqa,cl,RACE,cat,4,FALSE,4,1,0,0,4
80,9,linCmt,focei,bobyqa,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,bobyqa,vc,BMI,power,1,FALSE,1,1,0,0,1
80,9,linCmt,focei,bobyqa,vc,BW,power,1,FALSE,1,1,0,0,1
80,9,linCmt,focei,bobyqa,vc,CrCL,power,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,bobyqa,vc,SEX,cat,1,FALSE,1,1,0,0,1
80,9,ode,focei,bobyqa,cl,BW,power,100,TRUE,52,0.52,52,48,0
80,9,ode,focei,bobyqa,cl,BMI,lin,4,FALSE,4,1,0,0,4
80,9,ode,focei,bobyqa,cl,BMI,power,8,FALSE,8,1,0,0,8
80,9,ode,focei,bobyqa,cl,BW,lin,34,FALSE,34,1,0,0,34
80,9,ode,focei,bobyqa,cl,CrCL,lin,1,FALSE,1,1,0,0,1
80,9,ode,focei,bobyqa,cl,CrCL,power,1,FALSE,1,1,0,0,1
80,9,ode,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,9,ode,focei,bobyqa,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,9,ode,focei,bobyqa,vc,BMI,power,1,FALSE,1,1,0,0,1
80,9,ode,focei,bobyqa,vc,BW,power,1,FALSE,1,1,0,0,1
80,9,ode,focei,bobyqa,vc,CrCL,power,2,FALSE,2,1,0,0,2
80,9,ode,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,10,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,54,0.54,54,46,0
80,10,linCmt,focei,bobyqa,vc,SEX,cat,100,TRUE,99,0.99,99,1,0
80,10,linCmt,focei,bobyqa,cl,BMI,lin,6,FALSE,6,1,0,0,6
80,10,linCmt,focei,bobyqa,cl,BMI,power,14,FALSE,14,1,0,0,14
80,10,linCmt,focei,bobyqa,cl,BW,lin,27,FALSE,27,1,0,0,27
80,10,linCmt,focei,bobyqa,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,10,linCmt,focei,bobyqa,cl,SEX,cat,3,FALSE,3,1,0,0,3
80,10,linCmt,focei,bobyqa,vc,BMI,power,1,FALSE,1,1,0,0,1
