sample_N,scenario,structure,estimator,outer_opt,dataset_id,has_error,file_path
80,1,linCmt,focei,bobyqa,68,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds068.rds
80,1,linCmt,focei,bobyqa,69,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds069.rds
80,1,linCmt,focei,bobyqa,70,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds070.rds
80,1,linCmt,focei,bobyqa,71,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds071.rds
80,1,linCmt,focei,bobyqa,72,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds072.rds
80,1,linCmt,focei,bobyqa,73,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds073.rds
80,1,linCmt,focei,bobyqa,74,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds074.rds
80,1,linCmt,focei,bobyqa,75,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds075.rds
80,1,linCmt,focei,bobyqa,76,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds076.rds
80,1,linCmt,focei,bobyqa,77,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds077.rds
80,1,linCmt,focei,bobyqa,78,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds078.rds
80,1,linCmt,focei,bobyqa,79,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds079.rds
80,1,linCmt,focei,bobyqa,80,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds080.rds
80,1,linCmt,focei,bobyqa,81,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds081.rds
80,1,linCmt,focei,bobyqa,82,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds082.rds
80,1,linCmt,focei,bobyqa,83,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds083.rds
80,1,linCmt,focei,bobyqa,84,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds084.rds
80,1,linCmt,focei,bobyqa,85,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds085.rds
80,1,linCmt,focei,bobyqa,86,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds086.rds
80,1,linCmt,focei,bobyqa,87,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds087.rds
80,1,linCmt,focei,bobyqa,88,FALSE,output/scm_profile_off/N80/scn01_linCmt/focei_bobyqa/res_ds088.rds
